,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,21,19,25,56,46,91,94,46,17,55,16,94,22,85,12,62
layer_1,1,17,7,5,6,3,6,94,24,16,19,21,15,36,11,10
layer_2,8,49,13,3,20,0,5,53,10,2,14,31,10,10,11,25
layer_3,29,21,39,17,14,58,7,18,42,4,9,0,18,15,9,3
layer_4,8,117,8,58,122,72,203,6,17,3,32,13,21,14,24,20
layer_5,15,54,65,31,18,24,12,8,70,10,8,8,8,8,8,9
layer_6,39,41,33,108,8,11,57,22,13,8,8,9,8,8,8,8
layer_7,9,133,12,166,1,19,33,94,10,9,11,11,8,8,8,8
layer_8,13,10,106,168,13,35,12,9,38,9,8,8,8,8,8,8
layer_9,44,48,9,26,41,17,63,8,9,8,8,9,8,8,8,8
layer_10,55,119,18,17,108,68,100,13,8,8,8,9,8,8,8,8
layer_11,44,54,55,39,8,59,8,31,9,8,8,8,8,8,8,8
layer_12,143,75,23,70,15,21,17,32,8,11,8,8,8,8,8,8
layer_13,51,31,111,112,11,24,8,11,19,9,14,8,8,8,8,8
layer_14,106,48,19,57,11,22,17,12,15,12,8,8,8,8,8,8
layer_15,92,48,33,23,9,9,68,10,13,8,9,8,8,8,8,8
layer_16,24,61,11,66,12,17,9,13,9,8,8,8,8,8,8,8
layer_17,47,85,60,52,31,12,31,23,8,9,8,8,8,8,8,8
layer_18,86,87,86,52,16,19,9,13,10,9,8,8,8,8,9,8
layer_19,61,106,128,64,17,25,66,8,8,9,8,8,8,8,8,9
layer_20,53,99,57,9,42,17,7,17,35,8,9,8,8,8,8,8
layer_21,71,6,41,115,7,54,75,8,35,8,8,8,8,8,127,14
layer_22,88,101,119,29,72,151,52,78,8,9,8,8,12,8,9,11
layer_23,94,173,17,165,70,167,94,66,10,54,37,37,41,56,24,43
