,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.039428953,0.29569024,0.0,0.0,0.010450281,0.0,0.009806785,0.050683536,0.0073398105,0.02694162,0.0,0.0,0.011740715,0.0,0.0,0.39748222,0.0,0.24275465,0.04006385,0.455626,0.0,0.0021534727,0.0,0.0
layer_1,0.025796883,0.31401685,0.0,0.044978444,0.031414445,0.031025257,0.0,0.0,0.042193107,0.054173566,0.030926786,0.0,0.034093987,0.0033787487,0.0493585,0.0,0.0,0.003232287,0.0,0.0068441303,0.0068441303,0.0,0.010079364,0.0
layer_2,0.017566413,0.0035201483,0.0034151752,0.0,0.0,0.0,0.002837125,0.02572123,0.0,0.0028789232,0.0,0.0,0.003299345,0.0030470828,0.0,0.0,0.0,0.0,0.013446933,0.0,0.007054872,0.0105577335,0.007045087,0.013289382
layer_3,0.0,0.0,0.034790486,0.006852145,0.0,0.0034261541,0.0,0.003602195,0.0070219366,0.00607392,0.0033557725,0.0069036623,0.020828253,0.006497684,0.0,0.0,0.0,0.0,0.036781624,0.014092302,0.0,0.03996525,0.0,0.046255343
layer_4,0.0,0.0,0.0,0.12830332,0.0,0.06726145,0.009513635,0.0037086708,0.0,0.0,0.0,0.056344684,0.016880378,0.01497086,0.009240458,0.0,0.0,0.023315338,0.04002658,0.005353008,0.0,0.0,0.0,0.040903408
layer_5,0.0,0.07783759,0.040825278,0.0,0.0033360554,0.0,0.0,0.0,0.012886084,0.039019447,0.037365016,0.028020184,0.049602,0.039399333,0.0,0.0,0.0,0.006654905,0.0,0.0033873995,0.0,0.0,0.06912275,0.056803204
layer_6,0.016573368,0.0,0.0,0.0,0.0,0.10718343,0.09980965,0.73500925,0.25335208,0.19474077,0.0,0.015796527,0.42103785,0.0,0.052835874,0.036228016,0.0,0.03457787,0.0,0.0,0.007274645,0.0067577697,0.09113184,0.27575654
layer_7,0.011909578,0.35243094,0.0,0.00657202,0.0,0.0033777098,0.023308234,0.060811415,0.38313755,0.15881775,0.0066648126,0.0,0.0033126716,0.34030265,0.0033468604,0.0,0.0,0.0031162698,0.006618704,0.009742332,0.0530458,0.038149666,0.04650659,0.0155178355
layer_8,0.0,0.0,0.012559536,0.030223005,0.03229278,0.06709852,0.0,0.0,0.0,0.009177618,0.0116284,0.09694215,0.0030676422,0.01660542,0.05605501,0.13877682,0.0066610985,0.0,0.015613442,0.0072127217,0.0,0.0126364045,0.06981776,0.002956625
layer_9,0.0035648062,0.060258634,0.034606323,0.0,0.0,0.0,0.45433775,0.60119766,0.058053635,0.0,0.006619489,0.0,0.029139392,0.0,0.022190168,0.0,0.005965886,0.0,0.03910436,0.0,0.039577447,0.0,0.0,0.006445698
