,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1049.0,1019.0,1331.0,1372.0,781.0,1168.0,1478.0,1285.0,633.0,489.0,876.0,859.0
layer_1,50.0,76.0,835.0,73.0,537.0,926.0,279.0,201.0,18.0,0.0,25.0,0.0
layer_2,36.0,490.0,247.0,63.0,65.0,442.0,87.0,686.0,2.0,4.0,114.0,359.0
layer_3,10.0,185.0,5.0,641.0,338.0,100.0,51.0,368.0,661.0,140.0,478.0,272.0
layer_4,1.0,160.0,152.0,110.0,305.0,16.0,82.0,63.0,94.0,377.0,500.0,45.0
layer_5,92.0,11.0,36.0,104.0,123.0,189.0,477.0,293.0,333.0,122.0,811.0,1.0
layer_6,25.0,1.0,4.0,325.0,166.0,59.0,409.0,381.0,197.0,705.0,381.0,233.0
layer_7,0.0,19.0,247.0,324.0,8.0,143.0,20.0,24.0,40.0,194.0,182.0,112.0
layer_8,9.0,32.0,92.0,385.0,121.0,1.0,140.0,0.0,37.0,129.0,21.0,4.0
layer_9,0.0,3.0,20.0,49.0,99.0,164.0,2.0,23.0,35.0,23.0,82.0,0.0
layer_10,101.0,27.0,7.0,25.0,12.0,93.0,2.0,19.0,310.0,32.0,8.0,21.0
layer_11,21.0,122.0,3.0,168.0,35.0,1.0,0.0,8.0,99.0,7.0,89.0,528.0
