,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,163.0,129.0,184.0,297.0,117.0,131.0,464.0,159.0,73.0,270.0,144.0,126.0
layer_1,17.0,33.0,417.0,73.0,275.0,207.0,104.0,52.0,4.0,0.0,2.0,0.0
layer_2,13.0,66.0,123.0,77.0,75.0,84.0,1.0,386.0,1.0,3.0,11.0,157.0
layer_3,11.0,135.0,0.0,216.0,70.0,6.0,22.0,24.0,202.0,44.0,277.0,33.0
layer_4,0.0,1.0,171.0,232.0,72.0,8.0,4.0,113.0,19.0,112.0,224.0,1.0
layer_5,51.0,47.0,0.0,100.0,66.0,0.0,146.0,94.0,77.0,0.0,417.0,1.0
layer_6,34.0,0.0,2.0,36.0,9.0,12.0,8.0,328.0,131.0,416.0,136.0,97.0
layer_7,0.0,13.0,1.0,59.0,5.0,7.0,0.0,3.0,51.0,14.0,10.0,96.0
layer_8,3.0,50.0,0.0,210.0,40.0,1.0,28.0,0.0,10.0,2.0,3.0,1.0
layer_9,3.0,1.0,1.0,18.0,9.0,3.0,3.0,18.0,4.0,36.0,159.0,1.0
layer_10,190.0,0.0,24.0,107.0,1.0,0.0,10.0,2.0,102.0,7.0,14.0,20.0
layer_11,5.0,59.0,9.0,38.0,77.0,13.0,5.0,128.0,34.0,6.0,54.0,108.0
