,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0037862742,0.004970848,0.005777447,0.009554754,0.00082261505,0.0011272789,0.0014577162,0.0017170425,0.019086273,0.008311076,0.17287831,0.005422711,0.0026742148,0.0018974099,0.0010407503,0.001118715,0.14853497,0.095964365,0.1541909,0.15918347,0.009019207,0.00022646975,0.01201161,0.0009255091,0.042935126,0.030630639,0.15223143,0.064933896,0.012233473,0.027790936,0.08874161,0.19891463
1,0.114718944,0.013482741,0.04508999,0.0035691692,0.02401397,0.003302833,0.020328823,0.07222754,0.040335897,0.009246453,0.028250508,0.0086611835,0.03653965,0.096426204,0.057266776,0.011261652,0.028109323,0.004585936,0.005724086,0.012406996,0.027130699,0.016728273,0.014416641,0.02545578,0.0061601456,0.009298664,0.020121755,0.038459927,0.052590784,0.026089476,0.11563202,0.0074585034
2,0.012647957,0.02853946,0.014356375,0.0053499723,0.0142815625,0.025203431,0.00614572,0.029401487,0.031248204,0.025969205,0.021731447,0.027865117,0.0074550966,0.034680843,0.006235363,0.008624474,0.008546473,0.10816744,0.015432838,0.01644727,0.0004569451,0.0021382768,0.007896454,0.0003864765,0.1173224,0.011403748,0.012020497,0.029924609,0.011787744,0.009726915,0.012929295,0.034243863
3,0.013985703,0.0056204554,0.008393431,0.019229589,0.009497025,0.01233332,0.022068717,0.014922625,0.019046001,0.010800955,0.012133699,0.02368934,0.01746533,0.039595757,0.022604745,0.11502319,0.0132498685,0.010933042,0.052545175,0.060088053,0.041823238,0.03860153,0.10664947,0.017877722,0.07824466,0.03818322,0.040104646,0.10696074,0.014884625,0.014961163,0.025747139,0.027019693
4,0.0065139635,0.045201268,0.013769215,0.04057537,0.04201324,0.017473506,0.019194072,0.051367156,0.020928597,0.02255138,0.038009066,0.014576471,0.0058671725,0.007666205,0.021688696,0.005647366,0.04621148,0.039455183,0.048308086,0.025586499,0.06417497,0.021533366,0.027133524,0.005432726,0.03538058,0.027720297,0.004135502,0.029485678,0.0896636,0.016266037,0.12740146,0.036638062
5,0.099638015,0.03673004,0.13132723,0.073762774,0.043506455,0.003967312,0.0114003355,0.045784563,0.033063885,0.052250884,0.003327625,0.020053955,0.030780671,0.025448887,0.029693706,0.043050118,0.05478653,0.0290231,0.033446305,0.016003083,0.033130106,0.069918886,0.034658432,0.022706479,0.020368183,0.018835003,0.021640219,0.018131377,0.05908854,0.06320603,0.00668623,0.030923504
6,0.01801162,0.008434945,0.0011941793,0.01045456,0.019224426,0.048602555,0.043667592,0.11614554,0.0197486,0.016888618,0.05262419,0.04019807,0.04941455,0.26564732,0.019633414,0.046383537,0.01913443,0.016876407,0.017600248,0.06061327,0.056769263,0.1077608,0.029383268,0.041401647,0.03409369,0.011165863,0.014923586,0.013207657,0.098380886,0.05607535,0.02545018,0.07333078
7,0.12042426,0.017491456,0.019207863,0.05410887,0.04320585,0.050424173,0.033435557,0.026780391,0.060096733,0.062264476,0.044343702,0.10342497,0.020185629,0.041626427,0.04386776,0.07216188,3.5680237e-05,0.0036144033,0.00028111436,0.005372507,0.044744603,0.0072577456,0.009539354,0.0325921,0.021034764,0.08843827,0.01875164,0.021136973,0.026844086,0.041326005,0.086384244,0.06403847
8,0.035248015,0.027771056,0.023654314,0.058711093,0.0815808,0.04378135,0.032339763,0.05229272,0.05486766,0.12985772,0.04062501,0.016162377,0.06096449,0.026545372,0.032997955,0.0960341,0.04119935,0.052382823,0.03377696,0.026088234,0.10005263,0.023162598,0.033189304,0.025333824,0.021086462,0.07371312,0.026921406,0.028832605,0.047987975,0.041581355,0.07002174,0.15566178
9,0.040295508,0.009642871,0.005318548,0.0069285976,0.050934225,0.045109507,0.032794468,0.054681923,0.02038992,0.022149988,0.032502264,0.07512501,0.022715017,0.034479845,0.039301664,0.03772538,0.036568027,0.024799813,0.04683767,0.05112996,0.009499124,0.051764432,0.044206563,0.046617802,0.08744582,0.011930904,0.004922516,0.012446319,0.00793245,0.04600064,0.13329838,0.029194357
10,0.042133592,0.06439188,0.016492879,0.04432945,0.06859374,0.10964815,0.053775355,0.12156069,0.01627019,0.027574774,0.05248841,0.0049180076,0.13115352,0.067024805,0.14071757,0.16055772,0.07507948,0.06403183,0.025774509,0.1327615,0.051339593,0.046764847,0.0600937,0.046967257,0.07966182,0.07522777,0.017493121,0.03343902,0.113463946,0.0734483,0.046494007,0.031900156
11,0.08373912,0.0024453355,0.04519974,0.027517501,0.035547163,0.058247767,0.021886751,0.06623006,0.004894616,0.0132660605,0.0101040285,0.017742004,0.021635326,0.017743649,0.0056205275,0.047266748,0.05062076,0.15365437,0.053485878,0.043773793,0.01869343,0.034279924,0.043352764,0.045355525,0.13702525,0.038009476,0.07196348,0.019905072,0.076634556,0.04383105,0.057779763,0.074882984
12,0.17173053,0.18016861,0.09879147,0.072353214,0.00718436,0.00012890097,0.0057086614,0.0006509898,0.008052069,0.01016097,0.00024189883,0.0004652268,0.043649953,0.034746025,0.03510034,0.02155466,0.036057577,0.030112786,0.032051347,0.025156438,0.03185746,0.018688502,0.030581499,0.023964135,0.06964161,0.04470736,0.025409775,0.0576505,0.013797896,0.07762418,0.03657873,0.15997349
13,0.05737876,0.1051405,0.17176731,0.031329855,0.09643918,0.006431191,0.035962522,0.02314708,0.038644794,0.10913883,0.07047929,0.036143612,0.025034927,0.031706132,0.03735462,0.19700073,0.06018762,0.050090317,0.101579174,0.06156423,0.059332825,0.066178374,0.048749845,0.08216183,0.06213906,0.045195043,0.053536076,0.06385762,0.017945262,0.06830819,0.12686512,0.1315531
14,0.0554877,0.08251183,0.048812058,0.02064594,0.023943134,0.054264795,0.0056758877,0.03546066,0.036126938,0.024589943,0.03739831,0.030401858,0.032662027,0.2138382,0.024691409,0.110960454,0.021747144,0.0132045895,0.005289983,0.009939776,0.08871754,0.028642504,0.04794589,0.036408894,0.009419851,0.03085321,0.025083713,0.05393286,0.025711061,0.017540906,0.0064181597,0.001992482
15,0.04318179,0.040484544,0.057235327,0.15680285,0.048324782,0.04774334,0.036362547,0.03486394,0.03334835,0.037524633,0.04056139,0.021830006,0.010351796,0.078506514,0.015299053,0.032071184,0.011017232,0.024138568,0.018635195,0.056597065,0.0097755715,0.0010620021,0.04285081,0.0010920512,0.00020643402,0.0061491327,0.0001499668,0.005937713,0.06815372,0.048915092,0.04507673,0.053892754
16,0.095026046,0.03520941,0.041519724,0.03106565,0.047883358,0.04250732,0.09442551,0.031916533,0.10511814,0.044804614,0.0769555,0.039110832,0.0075728823,0.009844865,0.02119617,0.02741801,0.011448493,0.004405908,0.08026807,0.008588683,0.03450423,0.015938604,0.013961043,0.07918533,0.021204412,0.018417293,0.10330533,0.034724973,0.028676381,0.009671428,0.017112805,0.03016878
17,0.014766848,0.015060541,0.010208028,0.022721365,0.15973063,0.09223441,0.08358898,0.05658677,0.012794249,0.015373673,0.06691531,0.19138755,0.100466646,0.06365097,0.06467797,0.07310246,0.02608717,0.0816806,0.107704006,0.05592712,0.15699588,0.08290604,0.14013548,0.10700569,0.015350821,0.0067625693,0.010241864,0.025255885,0.030392691,0.05693834,0.001440017,0.0076734577
18,0.00034594777,0.0011701395,0.008781031,0.0017499943,0.055337355,0.19740304,0.04726797,0.13700113,0.115669176,0.029279655,0.063517086,0.040112913,0.0129475,0.010762548,0.06477509,0.03552684,0.08366795,0.10407308,0.05105503,0.0368241,0.012256912,0.004155542,0.0030203375,0.008633764,0.021822816,0.05134798,0.018329075,0.03747757,0.037753295,0.0056687077,0.017380578,0.037843507
19,0.027788043,0.14476272,0.030375287,0.022693476,0.021158287,0.03237145,0.01450574,0.013695815,0.0076276446,0.005147119,0.012941124,0.004318707,0.018608864,0.08755862,0.016206475,0.032336295,0.010164634,0.0055268626,0.00864449,0.009432529,0.019241305,0.11004688,0.09993029,0.026570212,0.030113619,0.005857076,0.09491004,0.0380652,0.019911524,0.05905684,0.04237898,0.120207906
