,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,858,732,344,728,1082,179,525,29,856,89,403,509
layer_1,704,27,21,9,0,49,26,1,42,7,93,1
layer_2,0,0,17,0,1,0,3,638,0,7,24,0
layer_3,319,19,192,1,0,0,1,3,1,1,0,1
layer_4,1,2,17,0,3,3,21,0,1,0,2,0
layer_5,0,1,13,1,0,0,39,0,0,0,84,71
layer_6,43,908,0,1,0,0,17,12,30,0,4,0
layer_7,67,0,3,0,16,0,4,20,35,1134,7,354
layer_8,42,186,631,32,153,7,0,0,335,701,1,4
layer_9,0,0,6,16,0,0,30,2,71,395,6,0
layer_10,67,0,156,356,10,44,375,126,2,3,0,17
layer_11,1141,979,1,101,260,1071,4,351,332,902,1133,859
