,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,25,28,15,32,25,23,27,41,30,26,22,21,25,24,22,29
layer_1,16,18,17,23,12,11,20,18,16,18,14,26,33,19,18,17
layer_2,11,12,16,15,16,17,14,14,15,17,13,20,12,12,11,16
layer_3,46,24,16,16,12,27,15,12,11,20,14,16,12,12,16,29
layer_4,15,42,38,47,35,55,14,32,33,36,33,19,46,30,42,34
layer_5,25,41,41,13,18,12,38,23,46,44,45,50,38,48,29,44
layer_6,40,38,29,41,50,40,23,15,14,14,45,19,42,40,42,22
layer_7,36,44,42,41,44,34,42,18,26,28,47,39,38,42,14,54
layer_8,23,16,41,20,44,29,16,34,16,16,16,18,16,16,34,16
layer_9,40,15,16,16,16,21,40,35,19,22,27,20,50,42,30,19
layer_10,16,16,16,17,16,18,16,16,16,16,27,16,16,17,18,16
layer_11,20,19,16,17,44,38,16,16,34,17,17,32,19,38,36,35
layer_12,17,16,16,16,17,16,16,16,16,16,16,19,18,16,21,16
layer_13,23,23,19,21,16,16,16,16,16,16,25,17,24,16,41,35
layer_14,16,17,18,16,16,16,16,16,16,16,16,16,16,16,16,17
layer_15,16,16,26,28,16,15,16,16,16,46,18,35,17,17,18,20
layer_16,16,16,16,18,17,16,16,16,16,18,16,16,16,16,16,16
layer_17,30,34,16,16,17,15,27,16,16,34,19,33,17,18,28,17
layer_18,16,16,16,16,16,16,16,15,16,17,17,16,16,16,16,16
layer_19,16,13,16,16,16,16,16,16,19,16,17,17,16,21,18,16
layer_20,16,16,16,16,17,16,16,16,17,16,16,16,15,16,16,16
layer_21,16,16,16,17,19,16,17,16,16,17,17,27,16,29,15,21
layer_22,17,17,21,17,16,16,17,18,16,16,16,23,17,16,21,16
layer_23,33,31,16,16,19,22,27,16,30,33,27,28,29,32,24,22
