,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,12.952511,2.859875,11.173607,0.9962736,5.4541125,3.1229374,15.00899,9.381834,10.697429,11.501942,9.552289,10.722141
layer_1,9.926221,9.99153,11.682895,11.120202,13.754802,11.025954,13.336414,14.314961,10.92617,11.71118,10.041859,5.0833397
layer_2,9.584536,14.390493,8.947932,9.994883,7.229829,11.05975,10.847603,11.328227,13.57181,16.42473,14.88931,13.711593
layer_3,13.750803,13.580854,6.02123,7.623006,13.425038,13.590191,9.020274,17.339352,12.391317,11.472666,12.914266,15.15189
layer_4,8.334367,8.604762,13.164515,16.662077,12.592605,21.132072,14.04867,9.920887,13.3947315,13.495332,12.972759,9.278194
layer_5,13.007229,12.965568,9.749824,12.413278,13.087688,13.023859,12.423892,16.848791,11.483344,13.611249,16.070255,11.989108
layer_6,12.531039,13.243925,13.179219,12.088615,11.318641,12.696724,12.4835825,14.777145,7.5372267,12.733849,12.93786,10.941038
layer_7,10.585281,13.540848,13.02299,12.75788,11.819433,17.137657,12.8578205,12.658364,13.487502,12.323741,13.270064,13.153995
layer_8,13.216418,13.1260805,11.419038,12.999368,12.459809,12.696391,12.458364,13.0243025,14.65684,13.446574,12.663494,14.906663
layer_9,12.319187,12.8847065,14.330903,12.575276,13.07697,13.8564825,13.418717,12.780238,14.182243,14.683271,12.8604965,12.692114
layer_10,14.832196,13.759194,13.56458,13.288001,12.206004,11.829885,15.151345,14.293508,12.822566,15.043958,14.555327,14.141795
layer_11,9.163501,13.44996,13.116452,12.618234,13.084424,12.941603,13.242851,13.057296,10.341606,13.516378,14.010992,11.703222
