,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,184.63737,115.62776,115.29466,47.62775,130.9125,116.426506,115.424164,143.20853,121.07183,132.95479,120.830986,116.39891
layer_1,80.99014,95.36679,36.330204,85.695335,106.37548,92.9077,138.60736,117.7325,11.561068,47.44675,62.56812,52.752
layer_2,104.87704,108.96643,135.2901,37.172016,78.47492,85.93273,5.7285056,64.55125,51.2944,135.29369,139.66597,33.064472
layer_3,14.871581,95.79183,92.12279,49.963394,137.25069,149.01678,16.857513,46.408676,37.48365,115.54179,104.686066,160.99861
layer_4,103.41975,82.65547,81.73583,112.495,5.3629875,45.55831,61.106247,114.71315,107.5078,86.98481,48.58621,114.37714
layer_5,40.907124,63.505302,48.50552,2.8592482,126.86956,132.17685,121.05983,173.52658,78.8353,82.665344,29.338638,114.55577
layer_6,102.07943,60.823822,122.22647,141.34377,122.38489,16.590519,57.45062,1.2966112,56.125996,97.244675,60.71771,107.114944
layer_7,118.719864,87.370865,46.565933,70.33997,46.822037,123.77901,45.61788,54.285027,43.413715,148.04758,81.17333,100.484276
layer_8,11.517779,66.068886,53.58171,89.68697,75.48669,60.122444,15.974984,44.754665,116.02654,51.466293,45.666737,8.067096
layer_9,22.254427,26.967403,66.1453,84.39463,59.531403,60.03308,57.146503,42.494503,33.765526,31.785656,51.547325,17.863434
layer_10,43.509712,14.833213,9.525558,2.7191596,32.452667,5.3063884,19.74034,42.903805,15.674762,26.26477,10.996297,27.114868
layer_11,0.5116199,1.0617404,4.576229,3.4869564,1.4581677,4.1981673,1.1171019,7.7232947,4.642432,1.5299128,36.39133,8.083255
