,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,112.0,193.0,102.0,143.0,79.0,68.0,105.0,120.0,126.0,89.0,63.0,96.0,104.0,106.0,105.0,40.0,98.0,108.0,51.0,164.0,106.0,98.0,70.0,202.0,45.0,80.0,76.0,157.0,108.0,48.0,94.0,182.0,62.0,63.0,106.0,87.0,107.0,60.0,111.0,101.0,75.0,122.0,160.0,87.0,130.0,99.0,82.0,104.0,101.0,117.0,124.0,77.0,90.0,175.0,77.0,166.0,95.0,125.0,86.0,93.0,64.0,103.0,113.0,64.0,122.0,136.0,98.0,123.0,56.0,129.0,97.0
layer_1,83.0,36.0,39.0,67.0,77.0,105.0,104.0,51.0,114.0,115.0,68.0,39.0,74.0,55.0,97.0,60.0,63.0,56.0,89.0,74.0,68.0,100.0,100.0,106.0,63.0,112.0,104.0,88.0,98.0,138.0,78.0,107.0,65.0,59.0,205.0,40.0,96.0,75.0,60.0,50.0,59.0,65.0,67.0,76.0,72.0,46.0,54.0,66.0,63.0,68.0,129.0,70.0,64.0,84.0,45.0,62.0,74.0,53.0,51.0,114.0,35.0,87.0,44.0,49.0,76.0,84.0,73.0,36.0,189.0,59.0,98.0
layer_2,55.0,82.0,82.0,51.0,114.0,63.0,34.0,100.0,57.0,34.0,105.0,44.0,57.0,52.0,93.0,58.0,190.0,46.0,44.0,111.0,150.0,62.0,37.0,88.0,121.0,101.0,66.0,104.0,52.0,31.0,35.0,32.0,67.0,44.0,68.0,58.0,137.0,51.0,80.0,83.0,204.0,107.0,37.0,34.0,68.0,88.0,101.0,38.0,47.0,41.0,64.0,182.0,96.0,49.0,68.0,51.0,54.0,40.0,44.0,61.0,35.0,172.0,76.0,76.0,47.0,76.0,53.0,28.0,110.0,53.0,91.0
layer_3,28.0,36.0,33.0,52.0,39.0,99.0,40.0,35.0,30.0,137.0,43.0,47.0,57.0,32.0,63.0,69.0,40.0,30.0,31.0,23.0,31.0,49.0,46.0,114.0,38.0,49.0,65.0,48.0,54.0,31.0,40.0,47.0,33.0,44.0,35.0,31.0,51.0,35.0,205.0,43.0,44.0,33.0,37.0,45.0,26.0,26.0,29.0,30.0,55.0,34.0,32.0,49.0,53.0,30.0,38.0,38.0,66.0,44.0,28.0,26.0,52.0,82.0,40.0,32.0,27.0,38.0,104.0,40.0,100.0,63.0,35.0
layer_4,37.0,56.0,37.0,37.0,35.0,37.0,43.0,90.0,37.0,37.0,37.0,42.0,37.0,36.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,44.0,37.0,37.0,76.0,37.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,43.0,43.0,39.0,39.0,37.0,37.0,37.0,38.0,38.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,42.0,37.0,39.0,37.0,36.0,37.0,38.0
layer_5,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,87.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,40.0,38.0,39.0,37.0,37.0,49.0,38.0,37.0,48.0,40.0,37.0,37.0,38.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,84.0,38.0,38.0,38.0,38.0,37.0,52.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,39.0,37.0,37.0
layer_6,37.0,37.0,37.0,37.0,37.0,38.0,49.0,39.0,32.0,37.0,39.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,41.0,36.0,41.0,57.0,37.0,37.0,37.0,37.0,37.0,38.0,39.0,37.0,88.0,32.0,38.0,38.0,37.0,40.0,37.0,37.0,37.0,37.0,46.0,37.0,38.0,55.0,36.0,111.0,37.0,40.0,43.0,65.0,47.0,42.0,37.0,39.0,42.0,37.0,67.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,39.0,38.0
layer_7,37.0,38.0,55.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,41.0,37.0,37.0,49.0,55.0,39.0,37.0,38.0,37.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,38.0,37.0,38.0,66.0,37.0,42.0,37.0,37.0,41.0,37.0,42.0,37.0,55.0,34.0,52.0,38.0,37.0,37.0,50.0,43.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,41.0,37.0,37.0,36.0,83.0,40.0,37.0,37.0,37.0,37.0,37.0
layer_8,48.0,41.0,78.0,37.0,61.0,37.0,38.0,62.0,37.0,37.0,38.0,37.0,37.0,38.0,38.0,37.0,37.0,156.0,46.0,38.0,37.0,39.0,37.0,39.0,39.0,36.0,39.0,44.0,41.0,51.0,45.0,44.0,34.0,37.0,40.0,38.0,94.0,98.0,37.0,46.0,42.0,37.0,37.0,37.0,40.0,37.0,38.0,38.0,48.0,42.0,40.0,46.0,36.0,37.0,37.0,54.0,37.0,37.0,54.0,48.0,39.0,37.0,89.0,37.0,37.0,37.0,42.0,37.0,37.0,37.0,37.0
layer_9,46.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,41.0,37.0,37.0,37.0,55.0,37.0,37.0,35.0,37.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,39.0,37.0,37.0,37.0,41.0,41.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,89.0
