,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,4.164165,6.092845,7.14885,15.410167,0.5205003,0.73586166,0.89261436,1.3313165,15.803761,7.8258805,185.96098,5.3288283,1.9749869,1.3841873,0.9416815,0.79077214,143.75752,72.87009,132.0716,117.66937,7.3946023,0.10545366,6.864836,0.59294784,27.683712,22.78303,128.97682,67.07357,6.55488,37.05621,221.45547,210.0476
layer_1,120.25641,10.39489,45.27493,6.1219225,25.26484,2.3685517,8.791622,64.51506,62.54658,4.402587,35.528614,10.537984,34.021782,121.430336,53.07252,16.183344,30.770046,5.141795,3.9921472,10.842703,29.029173,18.577433,10.96822,23.442623,5.806165,7.512012,26.373798,68.58642,35.0097,18.88306,94.87038,6.019055
layer_2,12.174167,33.96457,15.460176,2.6098895,17.250284,29.291706,6.3458204,30.894522,32.52604,25.095531,13.156296,37.651436,5.6452947,25.326485,4.9248376,5.351257,8.020147,80.37787,9.576859,10.53911,0.4105964,1.900755,8.811237,0.426087,67.63908,12.765788,19.759926,39.18207,7.8006845,16.825598,15.184079,36.583336
layer_3,10.806161,6.4119425,9.872634,14.84024,10.156557,12.158548,20.492582,22.540468,22.065369,11.454455,8.430106,27.651297,26.57921,38.03231,34.636105,107.81952,10.642203,9.873653,43.19691,43.01185,25.379662,25.705856,92.46969,9.130014,65.03441,35.058826,29.341236,52.950916,52.38105,18.78048,40.193466,20.75598
layer_4,6.8651137,39.722645,11.433203,20.863966,42.992867,22.398212,18.490108,45.04352,16.126986,16.976707,33.010227,11.784915,4.9767737,6.1897187,27.259764,4.5203195,61.533813,42.49303,53.609734,21.592533,58.481743,18.568382,20.019123,4.8628664,29.965506,20.237911,3.9215658,19.385956,52.16223,12.458805,102.16659,23.938942
layer_5,80.71373,59.712482,103.21532,33.80494,29.298874,4.7088246,11.056409,50.000813,58.917816,40.921646,2.3579254,13.34772,24.84793,34.824066,26.784399,31.778595,56.37926,34.21873,41.100986,16.966364,25.979393,81.87669,41.117973,20.711077,18.047909,11.559785,16.89279,13.827383,47.352337,49.655834,5.730182,25.913004
layer_6,13.904734,7.5251827,0.87182194,6.8717375,17.762707,57.209946,68.77103,110.81667,24.555004,11.621278,49.299603,33.96311,83.45736,138.07944,25.043148,57.556805,15.593349,14.423736,15.848231,48.98559,48.84079,87.38866,24.214762,36.492554,41.726677,8.894995,9.383075,8.855518,61.66878,64.14066,28.914413,84.35228
layer_7,115.844864,19.790403,17.864037,53.23011,33.632126,50.56305,31.516464,29.583277,87.97442,48.84659,34.881264,62.920685,21.69134,38.46181,40.111916,52.2479,0.03834534,2.291543,0.3194473,3.9337745,52.104816,6.4281673,7.184105,25.21217,34.92024,59.411217,16.335268,15.849717,18.684475,33.34224,72.55157,49.437626
layer_8,31.576845,31.726994,28.825792,50.86405,58.74261,43.541473,36.03697,42.486916,46.959244,101.44331,28.565355,13.736223,62.248154,26.750803,27.233444,68.789665,28.750666,42.94962,25.671818,21.96463,91.12043,31.097393,31.658756,29.456774,22.050974,77.54132,28.289383,29.296783,68.43119,42.22944,69.54173,175.73656
layer_9,37.548946,9.878807,3.7017004,5.9220095,40.155525,42.67544,30.02804,29.18548,14.825669,14.64192,30.990654,68.836296,22.287275,29.620705,35.362045,33.83923,35.210423,25.50653,42.63435,33.99614,6.48467,39.914146,35.748226,41.94864,93.50906,9.987377,3.4356122,8.827774,8.950271,46.200462,144.80913,48.082226
