,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,27,28,24,24,19,15,21,12,15,7,7,11,8,10,10,7
layer_1,25,26,17,9,19,13,6,9,6,9,6,7,9,9,5,7
layer_2,24,20,18,13,14,8,7,17,9,5,9,7,6,5,6,6
layer_3,18,24,15,13,15,7,6,12,12,6,8,8,5,6,5,5
layer_4,27,16,23,10,9,17,12,7,6,5,7,7,7,6,7,8
layer_5,23,23,21,10,9,9,6,7,6,9,6,7,6,6,6,7
layer_6,8,22,13,11,13,5,7,13,6,6,6,6,6,6,6,6
layer_7,26,18,21,6,6,13,6,7,5,8,8,7,8,6,6,6
layer_8,26,21,19,22,10,9,6,17,6,6,6,6,6,6,6,6
layer_9,24,8,11,14,16,11,8,6,6,6,6,6,6,6,6,6
layer_10,20,13,8,10,8,6,8,6,6,6,6,6,6,6,6,6
layer_11,24,12,14,6,6,9,6,7,6,6,6,6,6,6,6,6
layer_12,16,15,15,9,9,6,9,8,6,6,6,6,6,6,6,6
layer_13,21,8,8,9,8,6,6,6,6,6,6,6,6,6,6,6
layer_14,16,7,7,7,8,7,6,6,8,6,6,6,6,6,6,6
layer_15,19,12,5,6,6,6,7,6,6,6,7,6,6,6,6,6
layer_16,20,15,7,7,7,6,6,6,6,6,6,6,6,6,6,6
layer_17,25,15,9,8,9,7,10,6,6,6,6,6,6,6,6,6
layer_18,20,14,8,7,7,7,6,6,6,6,6,6,6,6,6,6
layer_19,16,14,9,8,6,7,7,6,6,6,6,6,6,6,6,6
layer_20,26,18,11,7,8,7,7,7,6,6,6,6,6,6,6,6
layer_21,18,19,14,10,7,9,7,6,6,6,6,6,6,6,7,6
layer_22,26,13,13,8,12,9,10,8,6,7,6,6,5,6,6,6
layer_23,17,16,16,14,10,9,11,13,8,10,5,6,6,6,6,6
