,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65,0,138,9,0,12,146,4,9,14,16,38
layer_1,7,40,0,9,10,4,3,8,9,6,17,9
layer_2,0,5,0,0,3,3,3,0,2,1,0,11
layer_3,7,0,6,110,11,56,12,0,36,14,0,4
layer_4,0,0,12,8,42,55,11,13,174,2,131,3
layer_5,6,0,1,0,0,13,0,0,0,0,0,11
layer_6,3,0,143,82,0,4,3,0,1,7,1,64
layer_7,0,0,0,49,22,0,0,1,0,0,0,0
layer_8,9,0,20,0,3,13,0,0,10,0,48,4
layer_9,0,68,0,0,0,0,0,0,57,0,0,0
layer_10,4,8,18,19,10,12,14,7,128,4,49,5
layer_11,138,19,5,12,14,21,115,91,244,28,123,1
