,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,67.0,25.0,53.0,136.0,25.0,30.0,185.0,42.0,23.0,59.0,62.0,40.0
layer_1,0.0,2.0,112.0,0.0,91.0,17.0,3.0,32.0,0.0,0.0,2.0,0.0
layer_2,0.0,48.0,39.0,26.0,1.0,62.0,15.0,104.0,0.0,0.0,0.0,71.0
layer_3,0.0,28.0,0.0,82.0,53.0,2.0,0.0,3.0,25.0,8.0,68.0,1.0
layer_4,0.0,0.0,13.0,27.0,92.0,0.0,1.0,0.0,72.0,0.0,159.0,0.0
layer_5,2.0,7.0,5.0,3.0,1.0,3.0,70.0,12.0,54.0,0.0,112.0,0.0
layer_6,6.0,0.0,0.0,32.0,14.0,0.0,3.0,50.0,7.0,123.0,100.0,2.0
layer_7,0.0,1.0,40.0,44.0,0.0,12.0,0.0,0.0,1.0,0.0,26.0,6.0
layer_8,0.0,3.0,2.0,45.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0
layer_9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,18.0,0.0
layer_10,33.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
layer_11,0.0,72.0,0.0,88.0,0.0,0.0,0.0,0.0,66.0,0.0,58.0,102.0
