,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,340.0,173.0,378.0,842.0,113.0,195.0,1628.0,275.0,109.0,803.0,361.0,141.0
layer_1,27.0,204.0,1222.0,14.0,1089.0,493.0,69.0,535.0,2.0,0.0,4.0,0.0
layer_2,35.0,88.0,99.0,297.0,84.0,58.0,45.0,1138.0,0.0,0.0,0.0,748.0
layer_3,3.0,389.0,0.0,125.0,222.0,70.0,32.0,139.0,288.0,36.0,688.0,3.0
layer_4,0.0,0.0,182.0,581.0,219.0,4.0,5.0,164.0,85.0,178.0,477.0,1.0
layer_5,12.0,13.0,1.0,102.0,17.0,4.0,74.0,69.0,237.0,0.0,1222.0,1.0
layer_6,36.0,0.0,0.0,57.0,5.0,5.0,4.0,767.0,119.0,1226.0,90.0,43.0
layer_7,0.0,15.0,38.0,68.0,1.0,3.0,0.0,5.0,42.0,2.0,64.0,172.0
layer_8,2.0,48.0,21.0,166.0,140.0,1.0,27.0,0.0,14.0,1.0,11.0,1.0
layer_9,1.0,0.0,3.0,0.0,2.0,2.0,1.0,9.0,5.0,26.0,368.0,0.0
layer_10,339.0,0.0,18.0,190.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,8.0
layer_11,15.0,296.0,1.0,257.0,52.0,3.0,1.0,191.0,268.0,12.0,219.0,433.0
