,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,141.77786,168.88272,152.4311,108.39196,137.88132,190.2333,116.02729,124.82455,137.68382,164.98473,146.5915,159.71689,227.3216,144.5125,156.03607,158.69221,141.48648,149.55197,97.94693,165.93372,176.75865,117.677086,119.05475,174.62651,179.44208,173.18921,187.15175,257.37683,86.29909,171.16759,164.06804,140.4974,182.44617,162.26793,147.06226,159.28821,136.63745,154.71811,149.71413,145.01736,143.01566,149.8626,189.66241,152.53973,139.50916,153.3639,124.807465,122.11302,180.04543,137.1921,153.63556,131.12091,160.66884,179.35345,132.60464,140.11806,172.9123,142.43832,142.84845,162.37918,154.25919,135.51848,156.07448,154.17319,152.14429,162.59265,148.56413,124.46814,170.15947,102.61137,138.63152
layer_1,140.51622,167.60648,161.58896,172.34784,187.5127,166.88353,167.78459,228.81213,151.91939,158.01515,163.4986,172.46808,153.62936,158.20451,180.25221,168.52516,178.10565,174.96019,210.64278,178.54456,177.39658,141.48024,165.27588,208.73978,159.63698,157.37071,167.14404,167.89998,219.58163,82.635056,167.35147,168.40182,212.33807,164.45947,185.08104,162.54749,161.58742,209.96265,188.20146,184.86348,192.87788,144.22974,187.96368,162.13672,163.2434,181.07538,153.23996,165.44998,235.56003,162.19397,206.42535,187.04866,165.96906,163.5312,161.62341,178.41086,121.937584,169.59781,175.61052,119.06828,137.91898,172.99332,158.07045,166.5437,176.69093,189.307,187.58952,183.80186,204.4519,189.66199,167.42891
layer_2,125.57805,190.98712,195.73534,167.51979,194.13753,228.63293,126.552376,171.35275,176.02803,171.48817,231.8325,164.77132,197.06152,166.43428,152.54776,149.40668,161.48618,149.49359,157.94516,149.6085,169.01393,188.8215,142.6792,185.3828,192.37329,172.57858,161.2677,177.77637,70.38897,104.97341,130.7112,149.221,164.46097,145.95305,169.05339,165.12329,162.51437,151.74788,151.21562,129.36061,197.78094,147.63106,137.86546,140.3039,183.46323,150.85585,165.38615,146.76773,144.57773,129.16583,162.91376,263.29413,325.06924,172.6775,134.53735,193.89362,149.22865,182.19154,151.81567,145.61761,148.1099,207.4351,164.90369,172.1808,133.70863,153.70883,156.17632,114.6807,172.22987,176.91599,176.73804
layer_3,120.772514,134.16342,136.25752,163.5822,177.97166,221.44919,130.64937,135.97627,140.78748,249.41814,138.35727,72.90623,157.3143,158.78372,229.9832,153.64664,153.05273,121.127525,127.67681,186.29135,144.22212,158.96918,141.66273,148.47595,126.81117,154.50896,261.89377,176.9473,148.10596,148.7082,157.91057,165.06145,131.51228,173.05258,153.58458,155.7551,162.73344,128.41455,198.34625,118.57302,137.84851,152.76323,150.78062,128.23587,137.53256,132.9776,118.977745,111.69522,194.63428,156.48447,156.90388,172.56938,134.82324,205.90025,169.47144,143.41098,156.29115,181.48848,135.7581,150.48755,216.69255,159.4309,153.19067,121.12397,126.65813,130.19495,180.14346,176.3415,192.41544,182.8887,125.17368
layer_4,121.48739,136.43527,132.96478,156.93799,153.01828,109.20496,88.84995,178.41866,122.186066,112.11396,119.78435,143.39296,113.28644,138.26373,109.330124,141.22206,120.03786,130.55312,114.33167,113.726395,110.85417,111.826675,119.67602,134.0211,107.79603,114.98011,107.66992,195.89235,114.16409,118.21606,175.25589,112.75758,117.75875,109.35422,128.49715,112.700806,128.7691,112.54629,111.92213,120.78607,110.651245,128.72546,114.02107,137.67938,115.26762,157.50723,133.12173,122.86221,110.26631,114.47587,124.72775,115.23577,118.780945,112.527855,159.48283,108.258446,111.780014,118.96244,111.337135,111.40734,131.64851,104.52146,116.12731,110.548805,146.32242,112.51883,128.55573,118.38041,111.73408,113.14592,133.73335
layer_5,111.320404,108.93329,108.79758,109.01606,118.7082,109.02556,107.98023,109.007545,112.451675,108.79126,109.00227,109.00969,117.39932,108.751274,108.9899,120.32887,109.009766,125.71685,108.45873,115.077484,239.58327,110.76125,118.85868,137.4951,109.208664,114.72123,107.52137,113.70894,109.90139,122.04165,135.23079,128.10193,115.92516,109.56467,154.98866,143.41168,114.72917,146.8897,126.831665,109.0022,109.023926,109.49167,111.52554,108.961464,108.99782,110.40148,109.013794,109.95847,97.13255,109.00467,114.85229,170.0812,109.34184,124.718765,113.78437,110.82906,112.628716,154.01324,112.26762,109.11778,117.03228,110.15556,114.47603,109.015884,109.00868,108.58054,109.02085,114.6572,118.031845,108.87835,109.007545
layer_6,121.62363,113.14893,113.4292,125.28598,115.24957,145.94798,167.70888,146.75346,155.03813,120.607315,145.30621,120.7211,116.52256,109.28981,115.26428,115.02768,111.21582,118.014725,121.027466,134.18687,152.83011,112.09101,143.56795,144.1287,130.45825,142.36934,143.26527,113.00448,122.66877,114.35329,121.82662,122.42899,127.80213,120.05804,129.11711,148.52095,133.7155,134.0144,131.35562,123.662964,135.88441,116.28204,113.01452,116.56768,111.20651,198.98022,111.04946,124.43672,196.72383,124.90092,167.39543,110.37115,153.3935,139.6685,146.88414,159.53714,50.759922,135.96907,126.728966,151.93217,116.83642,151.64746,109.64129,114.38221,121.205734,112.35862,110.618004,116.75965,116.84342,111.36072,160.72069
layer_7,114.54909,121.64608,131.75331,117.39344,113.771225,108.80034,110.88249,109.792114,109.59388,118.20012,121.339516,136.5371,110.03963,154.5848,256.8668,125.91098,110.29844,116.14915,113.522446,107.0159,108.05451,146.8619,109.840576,104.79553,109.00411,109.808105,109.40167,109.813614,125.080864,126.360306,108.95674,110.04251,109.25273,119.15163,110.1934,109.30673,140.92207,113.83204,128.8106,104.94528,107.69238,135.42574,110.92194,93.44578,125.16583,186.41574,146.14853,160.96777,110.99672,109.857346,114.14484,188.08734,124.158516,105.677284,109.39817,136.99118,110.85651,129.25333,109.00996,107.27267,174.6087,111.93932,120.689285,169.51855,177.79475,119.33776,112.333,108.98986,108.99202,115.98609,109.59616
layer_8,136.8941,146.56189,147.09476,112.10465,172.58585,117.396736,138.72754,172.77353,124.49394,122.66112,131.65373,113.11747,145.7107,128.32658,130.87431,111.45953,114.808395,252.0393,123.14939,126.4572,150.95932,125.00756,115.54064,141.02559,133.10698,121.87633,131.14072,150.64102,186.5924,55.3504,150.5981,146.45625,140.03804,129.01465,141.6243,157.21664,167.6732,219.04845,113.061516,155.4226,144.97188,113.93595,116.20979,132.92676,132.47183,121.00953,146.12616,142.16357,139.0637,152.87749,128.25528,130.83388,108.71837,142.8426,113.00172,172.9524,132.48186,114.856064,158.51341,152.68562,135.17218,114.584305,150.63248,126.29461,119.243675,114.0975,194.1343,128.70605,119.395325,137.36035,116.44145
layer_9,178.532,110.69104,120.44746,115.34588,115.01529,127.93893,110.659874,109.931946,115.98327,116.61105,117.14611,128.78766,108.09452,109.20499,109.029526,133.58167,114.13906,111.966515,115.208244,126.81231,111.89547,114.95995,109.78669,181.88647,146.12408,115.57881,149.1231,118.42721,116.14631,111.651955,121.06794,112.81286,111.99364,123.48256,111.67257,112.36346,111.61501,111.25998,113.6821,117.93812,138.90276,114.329735,112.51633,109.83379,117.45114,109.8743,111.55932,145.23119,110.08021,128.18205,160.17282,120.70565,116.50968,112.995636,153.85324,141.81433,109.97236,112.59133,116.521034,109.39058,109.75887,139.29408,121.44404,109.58153,127.526794,118.04564,111.81675,110.72802,110.450516,109.193665,48.021206
layer_10,115.39878,132.03204,115.96243,146.16624,110.105774,123.80431,132.79692,129.43597,157.04118,122.62058,107.52699,125.190926,115.15633,121.48244,119.80098,112.33891,156.73477,130.32947,120.95156,130.89523,147.43004,112.27901,139.60431,139.82834,112.36481,168.01808,121.0991,113.027306,140.79332,110.99082,169.10973,150.98541,112.28829,189.65634,139.24388,134.19046,162.4744,119.28273,118.14361,114.14107,117.82372,120.06769,126.204155,112.20214,109.595634,118.59288,114.13627,79.53365,131.87645,116.18336,112.725075,150.41971,134.18016,120.723785,117.50187,116.07275,132.6229,126.87521,124.25413,126.07228,137.52379,129.1987,157.26462,108.9785,109.41519,123.76987,116.648285,136.88158,131.40942,120.63732,149.71121
layer_11,151.47302,157.57736,112.16006,133.79007,127.60584,146.3634,114.71982,109.26047,166.78961,117.80966,39.1884,114.00764,121.55531,161.4752,119.0376,111.66198,144.59128,149.65344,149.54567,110.581055,144.85632,123.96262,147.71877,155.8056,126.86941,116.00172,132.70305,111.01992,114.45362,132.43207,130.52255,113.64914,115.855896,154.85236,148.57344,115.12431,111.68105,167.34024,110.31629,117.43997,137.07954,175.88982,111.68753,126.948975,116.836266,158.28676,138.58475,143.57646,136.83807,150.79109,133.91125,216.93149,210.41196,116.38035,116.38087,112.4322,143.46365,130.08492,139.07062,119.61596,125.55648,189.29283,148.4854,132.90407,121.62243,109.8665,176.13449,124.12306,144.96768,162.19849,126.12016
layer_12,115.924675,129.38286,120.87093,121.39694,190.07376,130.85321,119.89443,163.18965,109.068726,120.23211,121.19457,124.307556,134.5515,125.53294,148.22073,123.12222,112.66427,129.21547,130.96033,133.10295,140.58995,124.24717,128.94882,146.8897,126.35153,119.97672,119.905075,125.95316,156.18463,111.09726,150.67143,137.16388,110.51136,118.842445,147.23393,136.74745,125.49907,119.07724,114.08039,117.598366,114.51507,126.49179,114.75113,130.42621,117.9826,115.60426,118.68734,117.60412,138.49348,112.92684,115.64316,49.16246,125.71204,120.68095,115.23407,124.8466,117.18048,121.59051,134.53944,117.28114,124.94632,131.1882,125.9552,136.14194,140.6593,120.44487,117.00684,141.38277,121.19479,123.36051,133.03719
layer_13,116.68806,114.53682,125.864296,117.143425,125.58591,118.41061,129.51723,119.71129,122.226814,128.87364,72.961464,131.99854,147.06703,124.25887,113.97275,113.221245,151.97284,120.568756,145.16293,108.700485,110.59029,116.93172,132.53183,120.55414,139.30376,128.05934,112.1457,111.38977,125.535255,158.26628,119.561905,186.03221,173.61969,123.40777,118.627266,137.54369,112.39891,113.20876,116.81753,125.52198,132.24896,113.199524,117.8771,123.04894,121.96258,111.61004,109.95741,118.60063,109.59276,119.21807,124.74393,123.735825,126.49106,116.98858,117.614525,121.8838,112.08465,132.81993,132.23447,131.51102,113.889496,111.97734,127.30593,120.042206,123.675255,115.49012,131.54121,130.69371,149.13882,114.39148,135.59653
layer_14,113.51681,116.62579,114.34016,111.58545,118.674576,112.404015,117.483505,109.369644,123.5782,137.79971,114.33576,112.80152,116.11661,112.13616,151.21863,127.8496,127.230095,118.11249,117.59585,110.963455,111.87092,123.461365,108.55677,116.541084,113.99439,121.64855,123.72621,120.98092,110.36746,195.42964,113.13575,111.32982,118.02886,113.22623,114.83702,113.11041,14.995824,149.03229,109.26553,122.38371,110.03262,112.16126,111.79676,130.88129,133.86853,153.44344,136.6649,111.4567,116.65718,110.6746,115.10531,111.546555,119.356064,109.32671,116.4422,114.19412,113.88444,115.014725,111.13445,108.41578,114.93686,109.307,120.347786,112.92543,123.57143,113.01121,114.06848,137.40288,110.82345,124.00274,113.263535
layer_15,113.88555,120.06721,119.00857,116.79941,109.52621,118.95568,113.80802,124.73692,116.89182,137.88446,119.04417,115.7107,111.349495,118.504326,128.44327,113.82478,118.438515,114.16936,117.1006,126.90313,114.26431,38.158974,118.19811,122.46269,132.8706,129.07625,121.37625,111.50288,121.57953,136.89186,113.02048,144.12376,123.471275,114.17207,118.89378,113.3885,165.63509,118.17142,116.42837,120.704124,138.02261,115.49116,122.25983,114.51445,114.98894,115.31624,119.84636,111.95931,123.30575,111.19897,112.8993,117.55948,127.59227,115.69026,109.78706,115.5849,114.37703,122.43751,112.545746,124.71995,118.84549,118.7104,117.57289,115.93301,111.63312,119.94853,119.92485,124.285515,114.724884,171.902,128.75499
layer_16,110.70602,109.997025,151.9509,114.66709,109.73351,143.975,117.74366,122.58824,123.15086,129.62503,113.97427,120.33739,120.94748,145.98189,141.86407,113.57893,121.871544,110.99604,114.264824,110.43851,114.35373,140.27841,138.59256,128.20555,131.04578,111.926445,123.850006,145.28711,117.07751,114.1869,130.45404,116.84382,125.772934,47.537296,124.5171,112.02218,116.95418,111.8,109.334404,117.6896,118.094055,108.82021,110.19144,116.20191,136.82732,122.13317,115.38986,117.08462,107.662384,111.614235,117.82854,126.49093,111.91249,110.3544,107.331566,116.13828,119.05026,113.26058,118.900276,115.370285,109.991844,206.23633,115.07587,110.49574,110.53458,115.59117,113.651924,114.27216,116.02938,136.98555,110.561165
layer_17,122.7438,111.46627,121.05882,125.11453,128.63121,115.34092,116.096886,112.49539,114.193855,138.92047,116.00215,118.17233,120.95402,114.26131,117.00283,118.88833,109.00842,139.51544,128.65813,125.8485,131.68623,120.00575,116.706825,112.62718,130.77153,160.95216,145.52606,151.28593,130.43771,162.49911,109.21253,122.76108,116.907425,124.00824,117.165634,188.08736,111.439316,114.46935,154.66206,137.91475,111.56491,121.9888,119.96506,122.81504,122.64409,117.43541,131.73816,114.19544,109.74701,120.12967,116.917885,108.91071,138.72711,186.55594,149.37697,109.73624,127.00639,46.378777,113.98271,116.493515,135.74258,114.598755,112.63609,120.34471,137.44627,113.95386,120.62425,156.77107,138.75868,119.553986,113.598526
layer_18,108.307945,108.09507,109.62375,111.59641,124.746506,111.0902,110.24683,126.05981,108.463585,109.509605,114.06102,110.044495,108.26026,110.95872,110.046715,110.53102,111.77465,113.128624,114.04888,110.80721,109.758026,111.71327,109.55585,109.407265,112.74229,115.84842,108.831116,109.5069,108.477066,115.22997,112.34608,116.38477,111.94972,118.00438,143.00711,115.14222,114.25075,115.10394,110.87353,109.172455,110.5836,128.2136,114.59475,109.073685,111.27895,112.74478,109.55882,109.389915,109.1062,111.09773,109.020645,109.57982,110.97141,64.206116,116.189865,112.1967,110.33859,113.293724,110.71042,122.70089,119.89052,109.03706,110.81059,109.49591,148.73415,110.07593,109.26677,110.224,110.821785,172.81296,112.59263
