,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,130.0,59.0,81.0,107.0,109.0,16.0,112.0,116.0,134.0,127.0,112.0,67.0
layer_1,126.0,99.0,198.0,8.0,42.0,68.0,45.0,71.0,11.0,9.0,204.0,13.0
layer_2,50.0,8.0,38.0,33.0,12.0,69.0,9.0,125.0,58.0,170.0,190.0,8.0
layer_3,8.0,9.0,24.0,10.0,8.0,8.0,51.0,86.0,32.0,9.0,8.0,17.0
layer_4,12.0,11.0,8.0,27.0,8.0,7.0,11.0,25.0,10.0,8.0,8.0,31.0
layer_5,8.0,8.0,8.0,9.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
layer_6,9.0,8.0,8.0,8.0,40.0,8.0,8.0,8.0,11.0,8.0,8.0,8.0
layer_7,16.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
layer_8,8.0,8.0,8.0,8.0,8.0,8.0,13.0,7.0,8.0,8.0,8.0,8.0
layer_9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,38.0,8.0,8.0,8.0
layer_10,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0
layer_11,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,130.0,8.0,8.0,8.0
