,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,3.0,6.0,3.0,28.0,23.0,2.0,3.0,21.0,2.0,3.0,2.0,3.0
layer_1,24.0,16.0,7.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,8.0,3.0
layer_2,26.0,2.0,44.0,43.0,6.0,20.0,2.0,5.0,38.0,10.0,8.0,2.0
layer_3,2.0,2.0,45.0,5.0,2.0,2.0,41.0,38.0,25.0,3.0,2.0,4.0
layer_4,2.0,3.0,2.0,7.0,2.0,3.0,4.0,14.0,3.0,2.0,2.0,45.0
layer_5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
layer_6,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
layer_7,33.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_8,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0
layer_9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
layer_10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
layer_11,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,14.0,2.0,2.0,2.0
