,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.2262963,1.5208869,0.3566215,0.104395986,0.09853599,0.16097727,0.22813985,0.17970505,0.30920246,0.0020680078,0.005592155,0.014548865,0.038011782,0.049636807,0.13350159,0.5716284,0.120138206,0.04751006,0.40979797,0.6588602,0.2930844,6.807603e-06,9.89341e-07,2.0932654e-05
layer_1,0.076081455,0.25467747,0.042798042,0.7995659,0.57530594,0.18694079,0.10349543,0.037889637,0.207526,0.16601545,0.15604927,0.113837436,0.35172597,0.1504298,0.4925347,0.5217091,0.2360422,0.0051831473,0.036358196,0.52441025,0.301766,0.13951707,0.1479618,0.064094335
layer_2,0.08937803,0.3797537,0.2304116,0.039207365,0.020600595,0.23442474,0.18850863,0.23921001,0.012707543,0.016605586,0.0139077185,0.0074381,0.11844708,0.20872736,0.032511692,0.0029610905,0.0008977992,0.01312703,0.099030726,0.008751715,0.06078334,0.45160508,0.08198024,0.24423143
layer_3,0.025304558,0.028011225,0.16177028,0.08073655,0.076160796,0.012598749,0.07219307,0.24429823,0.27226534,0.020764574,0.009574749,0.10878443,0.13518625,0.32534438,0.08920247,0.024037406,0.06250341,0.055700876,0.61617774,0.0850932,0.020486604,0.25285062,0.08910027,0.074776605
layer_4,0.039598037,0.07912534,0.03670039,1.2858447,0.16674852,0.3002113,0.052079607,0.16665088,0.055268385,0.29660708,0.13291171,0.12955417,0.03542474,0.06532425,0.015680429,0.074302,0.023386454,0.05821459,0.49074593,0.08553755,0.1182288,0.0038606916,0.009563176,0.09204833
layer_5,0.06534681,0.15567273,0.07387994,0.070533946,0.08915877,0.032659467,0.024478588,0.0109305335,0.14669293,0.3815634,0.35618737,0.11921971,0.19996308,0.09912065,0.15271918,0.06677177,0.092576705,0.03147149,0.122869514,0.15897913,0.16964574,0.1709981,0.17566314,0.47784042
layer_6,0.097378284,0.007679831,0.13445592,0.22236547,0.024307601,0.3181911,0.20366265,0.09910548,0.15554906,0.113021776,0.035792135,0.13652968,0.09033097,0.07372486,0.07986558,0.1698794,0.30181825,0.06425239,0.063776344,0.019853953,0.10715397,0.013486128,0.0468618,0.46126366
layer_7,0.37431145,0.48959514,0.03344237,0.094122395,0.069717385,0.036697328,0.12869176,0.06384343,0.13157323,0.09434414,0.091883995,0.09571396,0.03555423,0.24348089,0.12727126,0.24694741,0.32078728,0.08936871,0.050238416,0.061920155,0.029954135,0.12711011,0.08043225,0.05900163
layer_8,0.044376485,0.054425754,0.009310735,0.51147854,0.10957853,0.2336561,0.028470792,0.038159654,0.1581913,0.1458951,0.022918154,0.06425315,0.32564673,0.1393819,0.10529184,0.3110353,0.29555997,0.19912355,0.07852956,0.10192804,0.071962304,0.095014304,0.08052455,0.1368149
layer_9,0.15928139,0.07795039,0.0787004,0.078137204,0.08903457,0.025631502,0.19673023,0.12917493,0.38806772,0.061922826,0.039733097,0.026212176,0.02212636,0.049077027,0.09067076,0.049525656,0.041200805,0.035188217,0.07424089,0.004920493,0.069872275,0.06540922,0.042930625,0.048782315
layer_10,0.050962206,0.096350536,0.21321632,0.036471143,0.07771353,0.04857202,0.08893481,0.12368032,0.08234496,0.09445534,0.11939677,0.023068422,0.21097554,0.22869235,0.43379518,0.09227433,0.09384709,0.20864888,0.09574638,0.100408934,0.11391757,0.025494374,0.12211369,0.076478995
layer_11,0.18871784,0.12340634,0.16955985,0.09031128,0.058089398,0.106136754,0.11392534,0.0951137,0.09381903,0.18084702,0.1498578,0.13984837,0.07194893,0.115618214,0.23062265,0.15308136,0.28461754,0.07982145,0.141691,0.19387473,0.11712084,0.10471228,0.24803308,0.12652667
layer_12,0.18142323,0.105903246,0.14300309,0.023286298,0.03132385,0.06284627,0.16961537,0.069526784,0.13287666,0.12358608,0.071802765,0.06351603,0.11067813,0.10709782,0.12653926,0.06583454,0.0285438,0.1253329,0.042093053,0.016650252,0.011295285,0.11363625,0.17500876,0.22804852
layer_13,0.10168076,0.06896198,0.091918886,0.02666048,0.052761167,0.06480063,0.9398401,0.26105857,0.2253859,0.09670892,0.22349326,0.13435106,0.13052505,0.012168329,0.12566446,0.10787146,0.03347499,0.054913282,0.090773195,0.1806418,0.15594143,0.06826532,0.058418155,0.0566583
layer_14,0.7497514,0.0048538814,0.0043409048,0.2910136,0.27936155,0.28894374,0.27099973,0.22965126,0.15865411,0.8209089,0.013800375,0.027750958,0.040520046,0.049177714,0.033168424,0.08500934,0.065815836,0.071362115,0.19678682,0.09011641,0.12577772,0.0057336614,0.003204819,0.3169862
layer_15,0.024901219,0.04518327,0.1687738,0.1767875,0.080273904,0.0676772,0.058095552,0.010057358,0.25066638,0.17296258,0.1632513,0.18524829,0.0045227697,0.002411658,0.11925994,0.1867756,0.107448146,0.056973383,0.020029373,0.015434403,0.02397861,0.026951006,0.073111564,0.23867929
layer_16,0.070878774,0.11204924,0.016012799,0.0008841513,0.4300714,0.007247668,0.040528476,0.038480833,0.108622216,0.13776357,0.03571587,0.076264754,0.025838008,0.020337416,0.01938371,0.007995092,0.012964489,0.020348165,0.14222738,0.1543101,0.050758004,0.10014394,0.010503991,0.003104494
layer_17,0.035551842,0.03731239,0.036024768,0.012721219,0.0032087313,0.07540903,0.23910528,0.17927799,0.085624054,0.0005662226,0.005820799,0.014405453,0.008176098,0.034386806,0.006126631,0.044069007,0.15324518,0.023971174,0.070184104,0.25879195,0.0018417866,0.020674303,0.03467335,0.031935055
layer_18,0.1535871,0.02174139,0.0040058694,0.027974226,0.012214441,0.031102767,0.09993982,0.04770451,0.093315326,0.060123485,0.012983753,0.008539641,0.045044165,0.031526837,0.083560504,0.0033221194,0.024954218,0.06798778,0.006693169,0.0072762882,0.030156936,0.16861011,0.024604648,0.03057115
layer_19,0.0301393,0.09491671,0.07590425,0.09611182,0.124079995,0.217712,0.35397708,0.208531,0.0074034277,0.015634406,0.0056154,0.012092905,0.057935826,0.15078986,0.0655677,0.015457068,0.0215185,0.022627072,0.0060968054,0.011496557,0.016307762,0.017622683,0.0058299582,0.012457881
layer_20,0.0448046,0.01990389,0.03216535,0.016424315,0.0037702469,0.01465968,0.03302286,0.06509511,0.0121382605,0.002931106,0.004186862,0.0018821948,0.22019291,0.3730772,0.038451515,0.021378096,0.0057579135,0.025859648,0.015291246,0.005297576,0.0057191327,0.15496519,0.081033014,0.30006236
layer_21,0.073388405,0.008480429,0.016836846,0.0024189628,0.0077834134,0.014087768,0.06263479,0.03472092,0.008998169,0.15520729,0.047512792,0.27346382,0.003456165,0.0065472135,0.052293006,0.0036062878,0.029943634,0.0013945263,0.0082760975,0.0019583725,0.009928932,0.12064475,0.04311604,0.1076259
layer_22,0.033411864,0.06507679,0.022379287,0.00058663945,0.004574387,0.0006507803,0.016488299,0.05321948,0.01017161,0.0055097844,0.0021911385,0.0023517597,0.028261062,0.012860792,0.14275761,0.20752573,0.22489762,0.24269636,0.017976606,0.0036833622,0.0057655596,0.03175026,0.024223093,0.037229292
layer_23,0.059321746,0.053819194,0.20661834,0.06649083,0.14222562,0.07232262,0.007339513,0.022456624,0.0245891,0.0020972064,0.0039506294,0.0023816056,0.010026718,0.010751689,0.06644055,0.08067404,0.088125825,0.08359173,0.0059370543,0.0101454165,0.022566186,0.035844434,0.0038626592,0.09447491
layer_24,0.00593848,0.017688584,0.010928257,0.0032488613,0.0008391844,0.0035609761,0.2101461,0.14205861,0.09728049,0.040508803,0.25769857,0.048350267,0.063574314,0.0074263527,0.010810574,0.0015083512,0.018985556,0.0021606584,0.052684724,0.041843034,0.023997935,0.07093398,0.027303029,0.031285618
layer_25,0.012743101,0.059307396,0.012770693,0.06439704,0.015643243,0.028468378,0.18445723,0.049496755,0.02892667,0.022842284,0.0288206,0.04742913,0.016226968,0.02349063,0.005558025,0.0018408761,0.013609539,0.0023222251,0.27674326,0.031377085,0.14029206,0.16820791,0.056032345,0.14655635
layer_26,0.07165146,0.071472466,0.05856861,0.032187283,0.03572026,0.029067755,0.05534465,0.07553471,0.0021991923,0.0049763117,0.008895064,0.004223558,0.11919038,0.22625345,0.3003736,0.026176257,0.005530113,0.12309095,0.03678234,0.06710535,0.032217477,0.0012021761,0.002176146,0.03278403
