,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,26,27,3,5,26,5,3,43,5,7,54,0,29,28,3,16
layer_1,18,32,4,3,4,2,9,1,5,21,52,2,3,13,32,29
layer_2,10,26,15,9,10,9,83,37,8,23,8,6,28,5,2,10
layer_3,37,20,7,12,18,59,4,41,20,15,10,12,0,22,2,11
layer_4,43,44,30,37,59,26,77,63,26,13,72,3,6,3,20,32
layer_5,36,30,45,67,61,92,57,32,52,57,55,57,56,57,57,58
layer_6,34,38,24,73,56,65,61,40,57,57,57,57,62,28,57,60
layer_7,45,44,11,52,50,62,83,63,74,58,48,58,57,57,57,58
layer_8,44,8,56,68,60,56,56,49,57,59,54,59,57,57,57,57
layer_9,46,45,49,70,68,59,77,56,60,57,57,57,63,62,57,57
layer_10,68,78,42,62,65,56,49,57,56,59,57,57,57,57,57,57
layer_11,23,40,52,56,47,74,57,46,57,57,58,57,57,57,57,57
layer_12,40,76,65,60,38,57,57,48,55,58,57,58,57,57,57,57
layer_13,56,47,61,72,58,56,51,54,46,57,57,57,57,57,57,57
layer_14,39,61,53,57,55,58,59,57,63,58,57,57,56,57,57,57
layer_15,28,68,69,63,58,53,57,56,56,56,53,57,56,57,57,57
layer_16,43,48,49,62,57,59,57,57,47,57,57,57,57,57,57,57
layer_17,33,48,62,66,57,60,61,42,59,57,58,57,57,57,57,57
layer_18,69,34,59,57,60,59,57,58,57,57,57,57,57,57,63,57
layer_19,30,69,46,61,59,52,60,58,55,57,57,57,57,57,57,55
layer_20,32,32,53,48,55,48,46,61,59,57,56,57,57,56,57,57
layer_21,26,7,66,67,58,63,69,57,55,57,57,57,57,57,33,49
layer_22,24,45,37,41,49,67,64,9,55,60,57,58,11,57,57,56
layer_23,37,32,43,49,42,45,12,40,40,10,14,49,42,31,15,35
