,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,50.63889,61.190384,89.923134,187.61137,51.051086,61.142635,47.04851,37.493496,72.520996,34.47313,189.91498,95.53028
layer_1,31.790718,161.68433,20.070904,30.784601,161.08435,32.990513,9.140712,23.36403,39.3848,18.638536,69.63733,10.059011
layer_2,199.49892,70.60561,4.539571,20.87096,25.261988,26.864222,9.27032,37.854168,26.660109,199.462,19.88203,74.23324
layer_3,0.37330118,42.01487,5.9848824,76.18327,19.928513,137.37178,21.836748,24.921747,36.25182,215.345,102.58874,94.42669
layer_4,41.959072,35.20498,9.26243,0.45034102,41.186775,129.43498,76.6611,42.539803,17.831945,37.731136,48.72875,95.77922
layer_5,88.16482,18.561636,22.762136,26.431917,37.82735,5.1670427,93.1205,152.25156,38.932144,193.12764,98.38862,35.46181
layer_6,8.526801,21.519514,47.174614,89.86686,33.07409,114.52645,102.1003,26.831982,15.646517,150.49992,49.344322,134.36874
layer_7,57.8202,143.26778,88.98572,49.360497,226.54478,67.344475,82.79629,9.603812,24.287516,85.59539,105.2189,26.495258
layer_8,23.305058,11.806412,23.42888,29.199224,13.604773,63.40564,31.119064,37.110977,36.62184,42.66567,28.326468,67.190704
layer_9,29.818224,22.656286,61.003414,43.144356,27.73073,36.533573,14.274104,63.24215,34.098427,16.844376,31.834885,12.936507
layer_10,38.302643,21.0288,33.770992,20.712114,28.441076,28.244677,16.410181,27.981535,26.073072,19.659836,30.413706,46.103085
layer_11,20.40046,21.449188,30.748764,20.173538,25.435066,29.069992,20.77562,18.58177,32.83103,37.697052,28.123508,19.184576
