,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,104.0,8.0,65.0,1.0,8.0,0.0,4.0,52.0,50.0,12.0,65.0,0.0
layer_1,24.0,32.0,0.0,18.0,4.0,18.0,6.0,16.0,0.0,110.0,0.0,0.0
layer_2,2.0,0.0,35.0,4.0,2.0,0.0,16.0,0.0,0.0,14.0,0.0,2.0
layer_3,2.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,35.0
layer_4,4.0,321.0,6.0,3.0,3.0,0.0,3.0,0.0,48.0,75.0,0.0,0.0
layer_5,47.0,1.0,4.0,58.0,0.0,4.0,38.0,86.0,68.0,7.0,4.0,0.0
layer_6,9.0,28.0,43.0,77.0,0.0,0.0,25.0,12.0,59.0,1.0,26.0,21.0
layer_7,0.0,39.0,13.0,55.0,10.0,2.0,8.0,28.0,26.0,0.0,24.0,61.0
layer_8,14.0,3.0,339.0,173.0,2.0,1.0,55.0,242.0,104.0,0.0,0.0,7.0
layer_9,2.0,24.0,38.0,67.0,4.0,1.0,38.0,7.0,22.0,20.0,0.0,21.0
layer_10,17.0,0.0,1.0,2.0,9.0,160.0,18.0,7.0,12.0,56.0,26.0,3.0
layer_11,45.0,26.0,0.0,20.0,40.0,130.0,1.0,12.0,5.0,56.0,86.0,113.0
