,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,69,2,442,30,58,12,47,0,1,8,129,6
layer_1,1,400,583,0,3,48,412,0,13,538,87,0
layer_2,12,0,0,28,4,286,2,0,54,478,2,0
layer_3,0,0,3,64,82,4,50,0,16,0,6,7
layer_4,547,105,24,36,562,516,715,67,475,498,180,121
layer_5,15,0,2,8,0,8,0,0,8,0,20,87
layer_6,1,23,96,666,5,9,8,3,172,0,120,15
layer_7,27,3,0,403,22,273,9,9,0,0,0,0
layer_8,5,65,17,0,321,145,0,3,115,9,119,199
layer_9,0,488,6,5,3,453,0,5,741,2,9,99
layer_10,28,0,375,407,99,100,9,0,531,34,0,278
layer_11,267,403,374,16,631,19,131,19,717,7,233,59
