,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,140,17,473,54,68,0,7,617,175,72,34,54
layer_1,89,83,307,100,512,55,56,2,37,223,188,165
layer_2,28,0,615,18,5,97,0,71,32,173,23,14
layer_3,639,0,135,27,9,0,12,38,0,194,3,19
layer_4,259,689,1,61,42,15,189,325,103,149,35,184
layer_5,1,13,0,3,2,0,0,0,0,0,119,7
layer_6,0,371,43,15,3,1,0,0,50,604,86,8
layer_7,5,288,0,41,7,0,2,11,0,1,25,41
layer_8,0,2,0,0,360,24,22,2,693,9,133,82
layer_9,0,6,0,3,0,222,177,110,44,1,0,5
layer_10,111,3,618,11,7,273,13,5,267,455,306,119
layer_11,96,126,486,36,307,21,46,5,249,2,104,726
