,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,167,0,418,8,79,49,48,277,121,3,136,2
layer_1,6,397,895,1,126,21,297,0,6,640,83,10
layer_2,6,0,349,29,6,169,0,53,16,396,2,0
layer_3,311,0,3,80,73,4,30,0,9,64,0,49
layer_4,538,520,34,643,712,574,634,120,736,281,414,74
layer_5,0,1,0,17,0,1,0,0,0,0,389,144
layer_6,1,453,117,474,5,2,0,0,161,282,101,23
layer_7,93,4,0,767,14,215,29,1,0,0,1,3
layer_8,0,40,4,1,769,163,0,1,697,1,150,571
layer_9,0,326,1,2,1,457,0,30,859,0,1,303
layer_10,48,0,644,411,333,128,5,2,581,136,98,591
layer_11,328,432,490,16,883,21,141,6,823,0,213,533
