,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0028089888,0.13904494,0.0,0.0,0.0,0.0,0.0,0.014044944,0.0028089888,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.34129214,0.0,0.016853932,0.0028089888,0.08005618,0.0,0.0,0.0,0.0
1,0.0014044944,0.011235955,0.0,0.0014044944,0.0028089888,0.0014044944,0.0,0.0,0.0,0.004213483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0,0.004213483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.028089888
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0028089888,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.02247191,0.0,0.0028089888,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0056179776,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.0,0.0,0.0,0.0
5,0.0,0.008426966,0.004213483,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0014044944,0.0,0.004213483,0.021067416,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.025280898,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023876404,0.007022472,0.007022472,0.0,0.008426966,0.021067416,0.0,0.004213483,0.004213483,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.019662922
7,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.004213483,0.008426966,0.019662922,0.0,0.0,0.0014044944,0.091292135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0028089888
8,0.0028089888,0.0014044944,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0028089888,0.0014044944,0.0,0.0014044944,0.0,0.019662922,0.0,0.0,0.0,0.0,0.0,0.007022472,0.0028089888,0.0
9,0.0,0.0028089888,0.007022472,0.0,0.0,0.0,0.039325844,0.1980337,0.0028089888,0.0,0.0,0.0,0.026685392,0.0,0.008426966,0.0,0.0028089888,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0
10,0.046348315,0.0028089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980337,0.073033705,0.073033705,0.0,0.0,0.0,0.0,0.0028089888,0.0028089888,0.0,0.0,0.0
11,0.007022472,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.008426966,0.0,0.043539327,0.0028089888,0.0,0.0014044944,0.0,0.012640449,0.028089888,0.007022472,0.0,0.0,0.0014044944
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.004213483,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.033707865,0.0,0.0,0.0,0.0,0.0,0.07162921
13,0.0,0.0,0.0,0.0,0.0056179776,0.0,0.09410112,0.008426966,0.13623595,0.0,0.0,0.0028089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007022472,0.0,0.0,0.0,0.0
14,0.026685392,0.0,0.0,0.049157303,0.018258426,0.1474719,0.04073034,0.0,0.0,0.06741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0014044944,0.0,0.0,0.009831461
15,0.0,0.0,0.0,0.042134833,0.0,0.0,0.0,0.0,0.004213483,0.0014044944,0.015449438,0.0014044944,0.0,0.0,0.014044944,0.0056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028089888
16,0.0,0.0028089888,0.0,0.0,0.007022472,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028089888,0.011235955,0.0014044944,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0028089888,0.019662922,0.0028089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016853932,0.0,0.0
19,0.0,0.0056179776,0.0,0.0028089888,0.0028089888,0.004213483,0.0,0.0028089888,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191,0.02247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018258426,0.0014044944,0.004213483
