,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.02801695,0.029355122,0.022227122,0.022372765,0.010228553,0.015149816,0.020081861,0.015040229,0.023469243,0.021849396,0.016759498,0.014009459,0.033357702,0.021909371,0.023119483,0.016384425,0.019231146,0.018122442,0.014081976,0.026567573,0.024186423,0.01924504,0.015739154,0.055442356,0.019126385,0.017534837,0.022007734,0.044436716,0.014683532,0.014015356,0.025308544,0.047693014,0.020798692,0.016482603,0.023116019,0.023184396,0.012890356,0.01562653,0.027900392,0.020135917,0.011562058,0.027250683,0.041954793,0.017488604,0.022080647,0.019179285,0.021500435,0.020239124,0.02716116,0.030609645,0.016866235,0.021019246,0.022803674,0.041291513,0.021044225,0.027377019,0.02300675,0.02009387,0.027180342,0.01753379,0.021897832,0.015513278,0.020838106,0.02348879,0.024411473,0.028036963,0.022428779,0.012439944,0.025644531,0.019307517,0.013091185
1,0.03537646,0.015830146,0.010961777,0.013403321,0.01994463,0.03099861,0.03627636,0.026544906,0.02987346,0.047996268,0.026605815,0.017261645,0.019232035,0.009260619,0.03798567,0.015855024,0.01701378,0.016774582,0.0222667,0.022016112,0.018403614,0.02205324,0.022736056,0.019973202,0.015782902,0.029038,0.021334145,0.022021027,0.03463485,0.049166903,0.028969653,0.0377544,0.022379654,0.018101107,0.05911735,0.014556491,0.023408718,0.021241358,0.021000091,0.02391058,0.02586706,0.019145641,0.021696873,0.015674064,0.026299363,0.011250396,0.011101774,0.015099313,0.022246927,0.0226572,0.026771631,0.01712913,0.024811137,0.022520086,0.010499137,0.03151608,0.026813947,0.011649778,0.01899345,0.03507624,0.0074166474,0.026266351,0.015483074,0.014490232,0.018064851,0.015915766,0.033280313,0.015407165,0.042306636,0.02345031,0.026910264
2,0.021166086,0.028956039,0.019639276,0.019097567,0.019216808,0.022366181,0.0104794875,0.019277662,0.013047576,0.011601897,0.03052352,0.012942807,0.018157184,0.03947701,0.017653119,0.038439203,0.05507974,0.012211699,0.018492524,0.034553245,0.040961146,0.028898062,0.00933957,0.020744856,0.015977195,0.016235951,0.019210568,0.018854475,0.013146586,0.0066523096,0.011589794,0.012719479,0.018166639,0.017336112,0.018571656,0.016587453,0.030229129,0.021312254,0.016821979,0.060772404,0.053885493,0.017910546,0.017076407,0.011274554,0.018989842,0.034509514,0.014448441,0.012897534,0.020250607,0.018549623,0.03716082,0.033062804,0.024321219,0.017391663,0.020489136,0.017556055,0.017264629,0.036627382,0.015690044,0.012890901,0.019696603,0.023180788,0.018175498,0.01854366,0.016384272,0.025026787,0.013358608,0.013195001,0.0342766,0.018229248,0.016186943
3,0.014009358,0.014324316,0.01268071,0.022559341,0.019414207,0.03259036,0.018620998,0.013254908,0.011403953,0.016222226,0.014149372,0.015062341,0.018054402,0.014080437,0.017455533,0.017658602,0.016948104,0.012250254,0.014083347,0.014469971,0.025445592,0.015373756,0.012658527,0.0354952,0.013376917,0.024108088,0.017649975,0.027516486,0.017393354,0.017859422,0.020108605,0.018161163,0.0124777835,0.01740499,0.012813597,0.02269655,0.015676413,0.015669297,0.05852039,0.01896315,0.014336701,0.01494004,0.015961478,0.01643105,0.013198674,0.015032348,0.010787309,0.011916752,0.019257309,0.018717894,0.017125985,0.020820968,0.013946636,0.027022732,0.01287875,0.018658742,0.031653646,0.020841802,0.017103199,0.021379875,0.022447053,0.014688192,0.013738163,0.013372108,0.01400831,0.048770197,0.016125362,0.013412583,0.021165797,0.015422283,0.012230267
4,0.012773411,0.024414541,0.015036366,0.026947355,0.012821959,0.011575643,0.014861502,0.019338783,0.012883321,0.0122737335,0.012597004,0.014764418,0.012333269,0.012698583,0.011534456,0.015644986,0.019349443,0.0127462,0.012806523,0.012417969,0.012777413,0.011608737,0.012817301,0.013411576,0.011933112,0.012073953,0.012175891,0.022237157,0.016456176,0.012725932,0.035290282,0.012058992,0.012236322,0.011505823,0.0128693925,0.012974249,0.014758006,0.011741025,0.012010975,0.012919121,0.013800803,0.01286228,0.016506137,0.01982517,0.013518239,0.025763039,0.016382683,0.02397292,0.012215669,0.01388865,0.015977709,0.012682304,0.012240972,0.011629852,0.01948994,0.011801723,0.012403962,0.01267659,0.011747472,0.015920557,0.014288448,0.01197453,0.012696651,0.011991782,0.012831154,0.012064255,0.01347125,0.0125264,0.013043064,0.011792362,0.019723853
5,0.011642889,0.011473003,0.011356645,0.011472678,0.011927644,0.011453702,0.011632974,0.011469373,0.011665695,0.011498306,0.011460436,0.011470584,0.0118892,0.011447846,0.011465846,0.011746621,0.01146876,0.012943503,0.011434153,0.011709231,0.01859588,0.011541972,0.013419348,0.013576896,0.01156131,0.01174163,0.0112560885,0.011682826,0.011674063,0.01203851,0.012723607,0.0131556,0.012205898,0.01154534,0.015158731,0.02129294,0.012833538,0.014742453,0.01237075,0.011469088,0.0114658475,0.011389709,0.011595488,0.011456557,0.011469424,0.012107919,0.011454104,0.01164371,0.010190177,0.011465833,0.011756983,0.038065616,0.011463537,0.011525497,0.012860843,0.011765675,0.011350744,0.018380638,0.011790268,0.011462925,0.016810194,0.011689965,0.011718846,0.011469554,0.011468636,0.011455978,0.0114550665,0.012907855,0.012286924,0.011476114,0.01146337
6,0.013037018,0.012152238,0.0121869715,0.013700581,0.01346799,0.015891002,0.014544734,0.016524365,0.015722336,0.012520763,0.024758652,0.02487432,0.012109297,0.011900104,0.013284083,0.012408854,0.0118482355,0.0133116525,0.013485598,0.024722813,0.017428348,0.0118479645,0.015197211,0.012169144,0.016919157,0.015432851,0.013256099,0.012163981,0.013654206,0.011962099,0.016532125,0.012008443,0.012504761,0.013271138,0.014642812,0.018757049,0.020092957,0.013260931,0.012647378,0.011876242,0.01682657,0.012809409,0.017200539,0.015923124,0.011900245,0.023154518,0.011890235,0.016545756,0.023318157,0.014943777,0.013990034,0.012102488,0.013886941,0.012581593,0.024735702,0.013816045,0.01328377,0.013942979,0.013513803,0.017192503,0.013392668,0.022403277,0.011686615,0.013690212,0.012611804,0.0122668315,0.011835835,0.014194632,0.012864528,0.012494342,0.013106236
7,0.011922076,0.03005073,0.01730733,0.011704011,0.0122257015,0.011399039,0.011879972,0.011662751,0.011518992,0.0153772235,0.012344658,0.0142534245,0.011677178,0.016329173,0.015135658,0.013384797,0.011563295,0.011636798,0.013201575,0.015115068,0.013866123,0.01418164,0.01157775,0.011862208,0.011476362,0.011651688,0.0115566775,0.011557922,0.014285503,0.013751764,0.011476351,0.011668811,0.011510242,0.012923769,0.011693802,0.011517978,0.0126497755,0.011698218,0.031125886,0.011097644,0.011340053,0.016151734,0.011752186,0.014400708,0.0125592975,0.014727737,0.01623968,0.016374031,0.011645084,0.011529508,0.010443863,0.01842878,0.016768692,0.012295341,0.011618277,0.012203231,0.0127998255,0.01613066,0.011475558,0.011781988,0.015363513,0.011744384,0.012225965,0.02234065,0.025273258,0.012124921,0.012400451,0.01147111,0.011499663,0.012637161,0.0115269
8,0.026075212,0.01566218,0.013551577,0.011939837,0.01555387,0.012924303,0.027742276,0.01708864,0.012543534,0.01215883,0.012989024,0.012275801,0.013797544,0.013821595,0.015350674,0.011861252,0.011901106,0.023673292,0.0146547295,0.012378303,0.015485448,0.016009774,0.011927849,0.013999791,0.018346572,0.014961018,0.017250735,0.015560939,0.018771507,0.010614157,0.01525558,0.02372459,0.020416815,0.01284829,0.0146564115,0.012967183,0.02000321,0.01616975,0.011890647,0.029154394,0.014125254,0.013652551,0.013484732,0.012945945,0.016309006,0.012028322,0.0132158,0.012497085,0.017271476,0.015465679,0.0153745655,0.014450478,0.013202072,0.014449689,0.012937868,0.015329013,0.013044311,0.012535238,0.01944315,0.012657738,0.013514249,0.011762808,0.014420359,0.013657031,0.012646044,0.013530366,0.012514842,0.016136425,0.019606408,0.014375449,0.012239717
9,0.017364599,0.012016177,0.013495049,0.012399724,0.012059625,0.014677262,0.012471989,0.012109134,0.012717336,0.025531653,0.012620801,0.014215884,0.011520135,0.01221521,0.011490656,0.013190495,0.018436974,0.011845541,0.012645897,0.019603316,0.011820254,0.011808669,0.011532039,0.024910435,0.013281231,0.012366468,0.015639784,0.014357545,0.012283506,0.011718137,0.021418875,0.012319708,0.011969787,0.013345319,0.012485366,0.011864646,0.013259403,0.01201126,0.012421919,0.01256221,0.035951238,0.012159952,0.011920479,0.011873652,0.014544909,0.01312774,0.012257567,0.014848419,0.012117176,0.013840942,0.016923185,0.015012841,0.014210453,0.011845921,0.019036673,0.020561723,0.0118880365,0.012082823,0.013036434,0.0119328955,0.011702437,0.014268997,0.013998943,0.011746411,0.013891734,0.012510476,0.011820169,0.011868358,0.011610834,0.011514393,0.013884561
