,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,72,2,154,6,34,0,24,163,34,2,42,6
layer_1,4,96,250,6,84,23,97,0,8,180,70,0
layer_2,4,0,265,3,7,122,0,1,78,222,0,0
layer_3,191,0,0,39,0,0,13,0,0,114,7,0
layer_4,186,83,9,122,69,30,227,24,58,174,32,40
layer_5,0,0,0,4,0,0,0,0,0,0,101,16
layer_6,0,43,4,166,0,0,0,0,0,203,24,0
layer_7,14,45,0,46,2,36,6,1,0,0,0,0
layer_8,0,12,0,0,143,19,2,0,180,0,16,4
layer_9,0,163,0,1,0,64,7,2,98,0,0,6
layer_10,2,1,211,102,22,116,6,0,235,202,0,47
layer_11,71,202,203,30,270,8,32,0,182,1,48,240
