,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,76.71364,15.644168,142.44006,7.5532923,11.384039,11.988097,11.074556,15.33328,15.866392,3.5849924,13.502538,45.32526,5.1977763,5.6991982,3.7913346,14.816956,7.0969334,52.21487,2.632937,11.6949,52.593548,39.38583,20.114273,46.00366,64.073784,67.009514,27.089476,17.140224,1.3603799,0.3341065,6.0096893,0.11161686
layer_1,38.57339,21.392548,3.8182998,7.047879,10.750228,9.947862,4.6608653,0.9864131,1.4795603,3.413906,27.067091,28.164497,17.277935,31.712948,5.047,31.134567,31.962029,21.140907,47.389164,4.1903033,59.28425,2.7239788,1.7884407,0.12822163,83.09343,1.0916017,14.36684,3.2707787,18.686003,15.604255,31.730986,8.123296
layer_2,3.526122,1.3445846,9.692829,1.5007844,19.647139,8.1649065,6.4794264,38.902313,28.007673,10.154139,3.4163773,3.9843678,3.270531,3.351694,1.4858586,2.060646,9.143833,10.421144,1.9126912,19.275793,0.3988176,6.679117,7.7453895,2.1654618,5.506178,17.999516,0.5393232,2.581133,2.460507,6.327903,4.700772,12.158225
layer_3,3.0672042,4.883535,8.185775,3.969283,45.102055,57.483097,29.895767,41.332623,37.94232,5.6563535,15.702391,35.85796,13.316495,31.913273,26.674963,37.987854,33.32108,57.141766,31.163557,15.59567,10.785106,23.96046,21.285656,6.8436146,19.364935,42.940945,3.1933768,9.802524,53.580467,18.127756,18.011301,24.576097
layer_4,8.960971,20.142975,34.028004,12.477067,28.66304,20.697186,15.530306,30.292965,35.64125,26.65175,27.148205,13.707592,70.26275,82.542336,14.42457,18.516533,1.749808,45.03577,19.96454,5.3801727,7.5055346,3.3501654,18.218506,45.929077,55.263554,17.522223,17.24524,25.173626,5.656475,3.8931866,4.268967,16.832628
layer_5,14.696786,15.592486,53.71052,66.48197,21.17804,4.115711,17.491665,6.551202,2.6825395,1.7939242,0.91237,0.039974917,63.29508,83.83194,50.868362,36.92165,55.716866,37.935364,36.698963,31.093306,30.691074,8.305699,7.946103,10.490209,15.846321,42.538586,17.745966,22.979534,29.972141,27.979465,24.166098,23.38838
layer_6,101.4405,61.359325,74.02142,90.64253,20.273008,49.766914,33.028206,49.007717,2.9317865,1.3806819,4.8107147,0.4366662,14.265333,22.366732,7.34932,34.09177,43.851074,32.19502,25.016478,49.5835,14.157746,48.28094,62.57634,17.719282,34.807987,15.31506,14.867799,19.729998,16.137468,39.45617,34.385956,55.48393
layer_7,49.090538,43.95645,24.405611,20.09795,59.105812,1.7381921,10.167558,35.189438,15.7103815,2.4975708,17.791033,20.598148,4.4764066,30.463722,33.024,39.37588,91.78763,49.195087,19.616165,34.337215,31.052519,24.887135,22.088795,23.218527,26.908674,30.055693,33.69922,18.333796,4.3759995,6.6178727,10.505726,67.415596
layer_8,21.83239,20.291323,20.275522,19.380598,13.393741,24.99875,24.296684,32.08693,62.60854,52.044426,31.953142,82.37168,59.547153,56.164795,51.37148,28.76567,9.069822,2.3297138,5.7813535,0.8347388,12.363249,16.685286,43.62374,21.673235,30.291348,38.432663,106.63631,34.1531,20.764742,69.686165,15.564523,19.173424
layer_9,38.784485,20.672173,25.919453,26.455206,48.54897,51.38115,29.74394,47.14765,1.0643219,11.558065,2.1561635,57.804718,3.3969676,53.295635,26.618195,50.822872,3.88954,0.4018453,8.676608,28.288927,19.604654,6.5499954,15.139026,54.047184,6.197831,32.246853,103.88283,12.000848,78.59211,55.97834,16.18721,60.24084
layer_10,45.606804,1.1913195,3.8513982,53.82325,14.50806,39.02869,1.9773662,24.52698,25.722324,27.079021,15.669071,23.512709,25.153093,7.7309504,3.4850812,17.037922,37.957413,10.626803,29.19411,19.774923,2.747385,3.9255986,4.821297,0.712007,6.0477405,8.250027,5.475195,19.201622,7.375446,16.694088,4.9419503,3.3641214
layer_11,3.401356,2.6707435,10.784194,14.647308,5.20424,3.5820758,2.0821745,1.2552483,29.648565,46.156055,22.356558,41.99546,1.393419,0.7133801,4.825178,1.5413213,9.186395,26.16914,1.8272419,18.540539,3.0464385,8.795863,6.491526,3.629927,5.2105494,10.057452,9.4464855,5.0859294,5.596095,6.7314334,15.751487,17.673944
layer_12,5.699354,4.9705224,10.486481,33.706764,3.3450184,4.643258,3.4758306,16.95465,15.141121,29.984835,5.385847,10.247878,1.1371588,2.972802,1.2591609,1.9520333,3.4754193,12.960502,2.057593,12.498673,7.3991385,17.168976,7.7255173,11.582465,4.1797776,11.5299425,8.062356,13.912321,1.8983049,1.5071467,9.663066,1.7199726
layer_13,1.0616121,4.879026,0.8659722,4.835257,11.743059,9.086624,2.4089644,3.0782669,18.537992,14.29251,8.866507,14.391238,2.7425478,6.0608063,8.667111,9.495518,2.4234219,5.222585,2.89213,0.51013064,0.9646805,0.9053238,0.27966,5.7763405,28.42427,3.8306222,17.795391,29.98161,8.523684,6.879818,20.201424,6.5458045
layer_14,3.3224525,9.281239,1.2249537,0.5795142,13.6062155,18.242447,19.023193,9.327362,4.6341076,0.8996548,8.0214205,1.6644825,1.0510479,4.5113525,2.9201682,1.9218575,6.2731295,13.904165,22.768763,18.903765,1.267026,1.6960126,1.7446963,2.2447762,12.013944,7.810978,8.044129,22.963602,1.1445211,1.2068574,0.99781626,0.8493953
layer_15,17.52096,14.607325,7.1597075,26.188314,2.2345235,9.743057,23.33498,6.145794,28.69449,15.426616,11.456337,9.878698,6.7640324,7.5443597,2.726922,8.790402,0.6463657,0.8177407,4.225171,0.46051493,1.6200147,1.1632841,2.2710416,1.9386921,30.337385,3.9141667,25.35806,4.8053265,5.647868,0.96088976,1.3635479,1.0190054
