,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,235.59105,152.66267,223.0568,66.773994,46.39333,55.992954,43.83135,61.741287,38.896576,15.104481,67.64993,45.633068,20.74927,19.996075,23.554895,59.084118,86.09112,87.18862,19.774382,27.760967,108.4679,74.92758,28.733738,156.01558,84.32369,71.89231,96.999886,72.432175,84.01404,4.6750317,11.551025,10.712255
layer_1,85.737755,73.21205,20.013424,84.86866,17.253021,14.477388,13.59944,7.457295,78.923355,20.327972,102.99323,123.57103,30.33557,16.357971,15.390714,32.770855,64.922165,39.19484,10.571688,27.982584,121.89656,5.984736,2.8268282,0.7234112,6.0623446,3.3034482,9.574443,7.9448557,58.27189,73.16052,62.46329,25.851477
layer_2,27.225708,9.460572,22.864185,7.2631903,79.86727,36.234413,31.33444,109.34545,11.860366,17.760845,42.11265,19.286795,139.08362,45.443165,13.763925,5.1997805,71.10965,24.970976,38.937744,67.83107,8.223933,8.392662,33.926826,20.942804,96.22041,102.41238,43.761658,96.42243,19.115393,6.83683,36.85543,74.56703
layer_3,44.802677,45.79755,120.66604,74.25412,12.581099,65.3541,39.176704,62.559433,139.10411,57.158722,81.45767,83.044365,16.423164,41.22014,31.976814,100.017555,64.22195,129.20407,71.156364,35.001686,28.259083,72.291145,73.23508,30.551598,87.86257,30.883503,59.53597,13.375654,167.54736,88.06947,123.07028,105.58252
layer_4,15.810486,99.57353,77.99078,35.59297,136.12503,53.243107,55.100502,124.62135,76.258514,104.58108,79.82388,31.299265,139.47238,126.323044,97.37794,81.06912,2.4557438,106.24799,75.437355,6.663715,30.229406,15.8950205,79.70445,97.90154,185.46494,108.53881,60.39311,119.94135,67.49937,7.8987446,44.019295,125.06166
layer_5,45.034733,38.371346,127.404434,126.013275,48.598755,10.445629,36.783596,13.571126,18.470644,4.2643385,4.8862453,0.24219956,104.41064,154.15526,145.35123,133.70142,125.980736,78.06124,73.4052,53.812607,160.78229,21.705198,13.208348,30.956886,69.71227,161.45758,56.603577,84.39844,69.138695,104.260544,102.9808,107.92232
layer_6,163.30864,108.898605,112.25734,173.19275,84.314995,84.001625,96.98897,110.39232,13.896603,8.313367,6.9203143,1.806338,49.747417,54.592308,37.898964,125.59359,67.10436,116.93006,76.1351,108.53145,111.224014,134.96829,167.84074,78.66141,124.34519,86.659164,54.94002,41.736305,57.574,107.347565,82.02115,115.24324
layer_7,116.143425,108.311584,68.21123,54.17398,161.49263,13.330567,24.15297,75.85739,86.34088,9.319943,70.68792,88.97342,9.19352,78.50406,87.5817,98.32818,139.73065,139.12773,47.063015,107.06065,55.494953,106.8047,49.231018,62.552895,67.40152,83.82997,75.41892,62.001854,13.73676,18.99913,21.851805,155.06306
layer_8,72.71516,72.16787,103.197784,56.39015,71.82186,95.459984,85.979416,100.535065,114.294426,161.73294,116.82367,135.33801,116.27651,114.21107,97.06081,79.04704,22.650127,8.524197,4.0718927,1.6413219,27.502033,39.686607,127.6929,97.360756,70.09409,99.429054,186.3987,70.591324,60.09077,156.20847,39.77839,48.778023
layer_9,76.93887,59.16037,76.7019,98.95238,127.2044,123.01157,100.673744,105.00387,12.321048,50.52167,12.633798,103.79173,14.420204,146.44257,156.50514,110.09422,42.116505,9.971808,63.400665,74.7236,109.20401,40.524,55.70252,78.63711,41.83775,93.5181,153.66475,55.321922,146.71803,74.70667,62.08852,70.62808
layer_10,42.413876,11.466793,2.5273054,19.145697,92.79608,109.72883,11.463884,110.17241,96.18783,77.03638,67.71753,75.95337,96.36973,34.674488,22.819923,68.25575,90.677025,31.389929,107.28402,62.622437,9.93798,65.54259,42.24372,10.694294,37.94856,48.473087,25.709267,64.50195,70.11168,58.783134,43.6235,72.51562
layer_11,38.492294,45.429104,51.832226,48.121944,36.218502,33.51876,14.673918,25.227007,75.81665,84.33205,48.228283,92.150665,7.136625,10.769974,16.588371,18.069632,62.031395,70.63576,13.445887,76.12853,25.120401,43.027573,38.47019,30.59174,26.013168,36.20004,11.930802,35.36751,55.698605,33.57741,65.48498,50.636356
layer_12,6.722347,10.473036,32.959827,72.65006,23.154297,31.474983,41.329655,97.07222,88.449196,119.248024,42.52936,65.764145,11.301175,15.499711,11.041624,9.998582,32.40441,56.665108,10.163603,67.9153,33.2612,66.59452,44.865765,65.00564,24.93586,36.923195,58.40189,50.296154,9.761115,12.115238,6.337305,12.41714
layer_13,9.238139,10.489071,14.068183,19.381956,124.79189,26.451237,6.694925,5.2157044,52.937958,50.35119,31.695784,48.4492,6.931896,27.303247,22.491793,52.39578,25.207306,42.092934,44.791325,8.234107,7.681363,7.9987082,6.9112186,27.534637,49.854923,10.064892,46.103783,50.331757,38.554665,20.659468,78.370544,33.320118
layer_14,12.575908,38.129265,11.70184,4.0702534,36.574253,75.04299,61.99699,13.541689,15.551919,10.778124,35.527485,9.529028,8.451435,15.611057,9.1383,11.234971,23.379795,109.84669,150.8672,86.44095,10.274885,9.215571,11.42897,63.009705,38.268665,22.694946,17.343895,50.3018,6.817032,8.606259,7.36774,9.532251
layer_15,68.672935,40.049797,29.021734,41.31748,13.772783,22.555351,79.168495,18.82997,69.11121,17.485718,16.570934,30.615648,17.858786,16.317589,6.363648,36.216637,6.4266515,4.2669134,19.977613,18.045835,7.88812,7.7629747,11.032641,6.045392,59.58393,16.467339,60.549473,21.76681,21.210402,6.362642,8.695733,9.507085
