,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,90,90,77,80,96,94,107,107,72,46,96,52,70,108,86,98
layer_1,105,38,52,48,94,44,41,38,44,50,49,86,87,72,56,41
layer_2,63,87,96,73,72,108,103,107,111,99,52,106,85,74,39,47
layer_3,36,41,36,36,36,73,36,36,36,36,36,36,37,37,36,38
layer_4,36,36,36,36,36,42,36,39,36,36,36,37,36,36,36,40
layer_5,82,37,82,36,36,36,44,36,42,36,36,36,36,36,36,36
layer_6,36,39,36,36,42,38,36,36,36,36,36,36,36,36,36,36
layer_7,36,74,36,36,37,36,36,36,36,36,36,41,36,37,37,36
layer_8,36,36,36,36,36,36,37,36,36,36,36,44,37,36,36,36
layer_9,36,36,44,36,36,78,36,36,36,36,37,36,36,37,36,36
layer_10,36,36,36,36,38,36,36,36,36,36,36,38,36,36,36,36
layer_11,36,36,36,36,43,40,36,36,36,36,36,46,43,36,37,38
layer_12,36,36,36,36,36,36,36,48,36,36,36,36,75,39,36,36
layer_13,37,36,36,36,38,36,36,36,36,36,36,36,36,36,74,36
layer_14,36,36,36,36,36,36,36,36,45,84,36,36,36,36,36,36
layer_15,36,36,36,36,36,36,36,36,36,36,36,36,36,83,37,36
layer_16,36,42,36,36,36,36,36,36,36,36,36,38,36,37,36,36
layer_17,36,36,43,36,36,36,36,36,36,36,36,36,36,36,36,36
layer_18,36,36,36,37,38,36,36,36,38,37,36,36,36,36,36,36
layer_19,49,36,36,36,40,36,36,36,36,36,36,36,36,36,36,36
layer_20,36,36,36,36,36,36,36,36,36,36,41,37,36,39,49,36
layer_21,36,36,36,36,36,37,36,36,36,36,36,37,37,36,36,36
layer_22,36,38,40,36,36,36,36,36,36,36,36,36,36,36,36,36
layer_23,36,36,36,36,39,36,36,36,36,36,36,36,36,36,36,36
layer_24,36,36,73,36,36,36,36,36,38,36,36,36,37,36,36,36
layer_25,36,37,36,36,37,36,36,36,36,36,40,36,36,37,36,36
layer_26,36,36,36,36,36,36,36,36,36,36,38,36,36,36,36,39
layer_27,36,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36
