,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,39.0,1.0,89.0,1.0,24.0,9.0,33.0,188.0,106.0,14.0,45.0,1.0
layer_1,12.0,32.0,45.0,0.0,96.0,8.0,15.0,0.0,0.0,21.0,28.0,8.0
layer_2,1.0,0.0,226.0,0.0,0.0,15.0,0.0,79.0,8.0,27.0,1.0,0.0
layer_3,124.0,0.0,9.0,34.0,7.0,0.0,9.0,1.0,1.0,103.0,2.0,4.0
layer_4,26.0,140.0,0.0,222.0,17.0,10.0,52.0,65.0,25.0,43.0,41.0,18.0
layer_5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0
layer_6,0.0,80.0,3.0,25.0,0.0,0.0,0.0,0.0,4.0,200.0,44.0,8.0
layer_7,15.0,8.0,0.0,26.0,2.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0
layer_8,0.0,5.0,0.0,0.0,132.0,28.0,3.0,3.0,181.0,0.0,10.0,45.0
layer_9,0.0,13.0,0.0,13.0,0.0,15.0,2.0,2.0,73.0,0.0,0.0,0.0
layer_10,6.0,0.0,187.0,27.0,49.0,97.0,0.0,0.0,23.0,20.0,18.0,54.0
layer_11,26.0,170.0,100.0,4.0,90.0,3.0,2.0,1.0,52.0,0.0,15.0,199.0
