,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,153.0,12.0,244.0,4.0,38.0,4.0,10.0,83.0,100.0,1.0,99.0,2.0
layer_1,1.0,119.0,222.0,0.0,73.0,29.0,43.0,0.0,10.0,189.0,24.0,29.0
layer_2,3.0,0.0,108.0,5.0,0.0,26.0,0.0,53.0,2.0,56.0,0.0,0.0
layer_3,113.0,0.0,23.0,24.0,8.0,0.0,8.0,0.0,1.0,48.0,0.0,19.0
layer_4,104.0,127.0,5.0,131.0,317.0,228.0,58.0,49.0,547.0,52.0,122.0,64.0
layer_5,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,125.0,105.0
layer_6,0.0,56.0,55.0,924.0,11.0,0.0,0.0,0.0,89.0,148.0,89.0,12.0
layer_7,11.0,59.0,0.0,198.0,20.0,353.0,19.0,10.0,0.0,0.0,0.0,7.0
layer_8,0.0,281.0,8.0,0.0,143.0,84.0,0.0,11.0,102.0,2.0,337.0,56.0
layer_9,0.0,938.0,1.0,13.0,16.0,659.0,38.0,12.0,589.0,0.0,1.0,70.0
layer_10,11.0,4.0,159.0,516.0,53.0,31.0,27.0,0.0,71.0,110.0,35.0,326.0
layer_11,136.0,144.0,214.0,18.0,208.0,32.0,20.0,5.0,452.0,0.0,144.0,151.0
