,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,228,174,399,527,299,311,1454,392,106,564,218,140
layer_1,35,0,1633,46,1230,172,109,47,1,0,0,0
layer_2,0,238,84,1142,8,34,5,1111,0,0,60,1680
layer_3,0,221,0,598,61,24,5,9,411,7,1192,114
layer_4,0,0,105,461,795,0,10,45,1,76,970,6
layer_5,33,4,2,324,8,0,50,60,1721,0,1632,0
layer_6,66,0,5,889,1,116,2,954,287,1635,188,50
layer_7,0,36,4,116,0,106,0,0,188,35,136,873
layer_8,13,154,5,155,912,0,413,0,36,0,3,3
layer_9,3,4,112,28,181,0,8,11,3,98,457,0
layer_10,163,13,5,213,0,1,4,21,216,3,1,3
layer_11,41,124,0,97,1,3,0,7,38,1,155,328
