,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,137,113,174,279,107,123,400,147,65,192,127,117
layer_1,12,33,333,65,205,182,97,28,4,0,1,0
layer_2,13,55,96,38,54,72,1,311,0,2,9,93
layer_3,3,98,0,178,57,6,22,18,145,32,208,28
layer_4,0,1,153,173,47,0,3,86,13,109,182,1
layer_5,48,36,0,75,57,0,136,74,49,0,333,1
layer_6,14,0,2,28,4,4,6,266,119,332,112,76
layer_7,0,10,0,44,0,5,0,3,36,7,8,48
layer_8,2,40,0,201,22,0,25,0,10,1,2,1
layer_9,3,1,1,14,8,3,3,13,3,32,107,1
layer_10,145,0,24,91,0,0,7,1,94,7,14,20
layer_11,5,23,6,12,76,13,5,120,13,5,14,67
