,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,6,5,5,7,8,6,8,4,5,5,5,8,7,4,5,5
layer_1,5,7,4,3,3,2,3,2,4,3,3,3,2,7,2,2
layer_2,7,4,2,2,2,2,2,2,2,4,4,2,3,3,3,2
layer_3,10,6,2,5,2,2,5,2,4,4,4,3,6,2,3,3
layer_4,8,6,4,3,4,2,8,3,2,3,2,5,2,3,4,4
layer_5,5,7,4,9,3,3,2,2,3,2,2,2,2,2,2,2
layer_6,2,7,8,8,2,2,2,2,2,2,2,2,2,2,2,2
layer_7,8,5,3,2,2,3,5,2,3,3,3,7,2,2,2,2
layer_8,8,6,4,5,4,2,2,2,2,2,2,2,2,2,2,2
layer_9,9,2,3,6,5,2,7,2,2,2,2,2,2,2,2,2
layer_10,4,6,3,3,3,2,4,2,2,2,2,2,2,2,2,2
layer_11,8,4,2,2,2,4,2,3,2,2,2,2,2,2,2,2
layer_12,6,6,4,3,3,2,2,3,2,2,2,2,2,2,2,2
layer_13,7,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2
layer_14,7,9,3,2,2,2,2,2,5,2,2,2,2,2,2,2
layer_15,10,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_16,5,4,2,6,2,2,2,2,2,2,2,2,2,2,2,2
layer_17,10,6,4,4,5,3,2,3,2,3,2,2,2,2,2,2
layer_18,10,10,5,2,3,2,2,2,2,2,2,2,2,2,2,2
layer_19,11,9,8,7,3,4,4,2,2,2,2,2,2,2,2,2
layer_20,10,5,4,4,4,5,2,4,3,2,2,2,2,2,2,2
layer_21,10,4,8,7,3,3,5,2,5,2,2,2,2,2,5,2
layer_22,10,7,7,2,9,7,9,6,2,2,2,2,8,2,2,2
layer_23,10,10,3,7,4,8,4,9,2,7,6,5,2,5,3,2
