,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,43,64,53,60,66,65,86,70,60,59,54,90,53,81,44,67
layer_1,45,43,39,18,28,26,31,59,36,33,34,29,38,41,28,35
layer_2,43,55,45,47,32,20,18,80,35,16,27,32,28,24,21,38
layer_3,36,42,67,33,53,53,28,59,31,17,22,21,26,43,24,18
layer_4,42,93,68,51,44,82,72,47,35,17,50,17,30,28,38,32
layer_5,51,82,84,75,66,60,49,49,50,56,54,48,53,49,49,50
layer_6,70,72,80,61,60,51,83,69,54,49,49,49,48,49,49,48
layer_7,42,76,78,61,61,50,72,61,48,53,53,49,49,49,49,51
layer_8,49,90,84,74,51,55,51,53,51,50,51,48,49,49,49,48
layer_9,52,52,58,62,49,50,53,50,48,49,49,49,48,48,48,49
layer_10,82,50,59,68,58,51,62,48,49,49,49,51,49,49,50,49
layer_11,62,56,48,57,49,56,49,54,50,49,50,49,49,48,49,49
layer_12,65,54,63,62,57,50,49,59,49,50,50,49,49,49,49,49
layer_13,46,56,59,58,50,49,50,48,51,49,49,49,49,50,49,49
layer_14,73,50,46,58,52,50,49,50,52,47,49,49,50,49,49,49
layer_15,39,56,51,50,50,50,60,51,49,49,51,49,49,49,49,49
layer_16,56,59,51,52,49,49,49,49,49,49,48,49,49,48,49,50
layer_17,57,73,56,65,44,49,54,55,49,49,50,49,48,49,49,49
layer_18,58,46,69,56,51,56,51,49,49,49,49,49,49,49,49,49
layer_19,53,66,52,53,51,52,69,49,50,50,49,49,49,49,49,49
layer_20,70,100,53,47,50,51,49,57,50,49,49,49,49,49,49,49
layer_21,74,42,60,81,52,62,70,50,52,49,49,49,49,49,47,51
layer_22,81,76,91,51,52,68,69,47,49,49,49,49,23,49,49,52
layer_23,84,83,49,86,57,86,50,71,70,46,42,49,48,51,55,56
