,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,75.3982,227.70108,453.16763,38.882393,13.045211,17.71651,131.8163,149.73712,240.23479,179.98587,193.63661,29.031233,13.116001,233.14754,404.40506,32.330727
layer_1,243.49133,43.276443,17.78616,13.400416,7.9935794,56.79805,73.350136,61.02015,36.03722,37.936256,47.79466,155.38243,20.876987,13.374304,45.49502,14.9633465
layer_2,35.39398,94.650925,81.92544,20.819986,103.97431,123.36372,90.37089,11.957889,12.949916,30.076094,17.212591,53.634655,77.08285,66.69536,67.79979,28.085556
layer_3,51.07295,86.21861,153.84491,49.321415,155.98088,287.1838,39.192356,36.831738,10.626596,99.46862,25.220692,266.2977,21.650723,114.5407,244.83742,196.64165
layer_4,311.74033,18.46476,260.52222,27.20916,181.25397,238.41475,147.673,102.840096,279.00644,43.51658,202.74715,105.02984,18.437729,61.46835,176.948,208.74211
layer_5,11.116828,68.019135,19.17199,268.50363,240.65692,177.33731,237.88521,1.802758,25.778955,340.97128,65.96,18.15375,210.6173,17.265717,182.83406,16.287535
layer_6,117.44816,31.54893,212.16672,59.06367,235.05568,263.71848,131.81752,65.78392,74.46601,271.0995,89.52156,238.01006,418.8031,11.862044,285.573,303.99738
layer_7,24.740305,33.34759,136.77792,142.69891,168.85764,286.5579,37.074505,57.621494,113.044525,345.13293,1.1300431,0.29900712,9.946012,204.05365,167.87967,217.72983
layer_8,336.40726,43.95335,261.43466,182.37943,131.6516,52.826187,22.139925,178.83736,209.25276,53.078865,145.0571,275.6886,254.8512,72.94563,56.719166,91.764915
layer_9,132.50417,228.35489,23.35867,0.6413977,103.7878,20.172453,140.06628,231.62163,169.14369,166.69327,68.36696,148.98619,76.3223,157.98938,48.00539,30.615925
layer_10,46.227146,109.5832,158.9499,152.92168,472.26526,341.9121,128.4465,119.646866,288.58035,89.809784,252.99565,136.457,155.10399,28.03398,64.92575,194.66527
layer_11,310.07877,227.91061,43.66625,156.10378,397.89307,20.211592,144.70695,200.00201,133.46931,90.14877,168.4451,51.752075,22.68317,277.64523,50.46381,59.67749
layer_12,125.03261,141.01872,124.24654,163.16907,311.59448,207.71446,93.37322,22.142923,16.81839,69.99377,10.797425,24.671593,139.25098,219.50896,24.878988,8.009884
layer_13,185.30699,207.62866,81.57476,94.978264,1.3392348,16.80512,10.238683,0.066768244,238.62859,40.543255,102.43238,208.76338,86.51172,90.027824,301.70926,46.783257
layer_14,116.39526,89.818794,262.02774,22.527767,252.06393,72.480576,281.3945,119.29182,90.18138,82.28888,232.19235,392.9246,126.77194,41.207245,111.66326,173.92773
layer_15,317.5277,266.17935,70.605606,16.56822,132.3872,102.31316,413.19998,344.8286,206.18974,242.442,16.44777,115.10082,219.73314,57.81027,268.64905,26.250647
layer_16,373.09802,178.4354,236.02568,127.75828,206.33752,263.17908,77.617,125.28084,82.48065,186.68161,76.65921,128.89452,38.0954,27.428833,107.6227,18.19562
layer_17,71.28796,122.494194,231.01288,186.6694,24.65712,62.91036,212.60915,131.93037,42.073235,46.2144,150.86525,163.90976,160.77037,46.84134,156.83675,176.56387
layer_18,132.6917,135.4516,131.46826,178.17853,43.445778,118.659035,176.87384,195.16818,83.65921,261.23438,58.126747,298.697,194.55135,47.658207,175.3443,200.33548
layer_19,216.28827,207.14482,191.3242,222.23868,274.09677,199.80962,188.70062,239.93532,118.99594,99.96752,32.992935,24.893896,35.684757,285.7301,198.98952,159.51472
layer_20,371.2156,326.71497,254.78403,240.50833,127.019035,124.893135,135.20274,185.88445,113.00919,157.37074,142.57617,146.09201,144.60591,153.31207,133.34381,165.29057
layer_21,203.818,30.682745,107.81593,136.84244,151.95975,180.05412,148.2906,194.01263,215.17175,173.9944,221.78238,160.68129,134.55917,137.69513,188.47487,360.41934
layer_22,142.61357,238.52214,329.23434,277.3772,30.999846,102.6038,191.88904,109.00847,35.7938,353.53546,153.62042,131.93639,204.89192,224.836,298.55612,315.4617
layer_23,163.82352,167.22173,109.118,68.18973,255.66652,211.03452,251.68045,208.09726,57.247154,130.67734,157.09843,157.15147,177.68549,157.53731,178.26686,123.95769
layer_24,68.917725,136.07365,367.2981,260.60507,217.88118,276.50922,238.08627,233.83261,93.08738,69.33423,78.44753,20.759058,84.99137,25.875305,208.49684,157.42838
