,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,206.0,172.0,146.0,499.0,467.0,104.0,261.0,525.0,249.0,205.0,168.0,131.0
layer_1,603.0,478.0,391.0,91.0,170.0,155.0,134.0,147.0,93.0,91.0,352.0,106.0
layer_2,541.0,91.0,661.0,668.0,187.0,541.0,94.0,288.0,603.0,536.0,401.0,91.0
layer_3,92.0,113.0,660.0,186.0,91.0,91.0,591.0,570.0,551.0,105.0,91.0,148.0
layer_4,114.0,139.0,91.0,220.0,91.0,104.0,96.0,295.0,103.0,91.0,91.0,670.0
layer_5,91.0,91.0,98.0,91.0,102.0,93.0,101.0,91.0,91.0,91.0,91.0,91.0
layer_6,114.0,91.0,91.0,91.0,170.0,91.0,91.0,91.0,121.0,92.0,91.0,94.0
layer_7,419.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0
layer_8,91.0,91.0,91.0,91.0,91.0,91.0,116.0,93.0,91.0,91.0,91.0,92.0
layer_9,91.0,91.0,91.0,96.0,91.0,91.0,91.0,91.0,156.0,91.0,91.0,91.0
layer_10,92.0,91.0,91.0,91.0,91.0,95.0,91.0,91.0,91.0,122.0,91.0,91.0
layer_11,96.0,91.0,91.0,91.0,91.0,92.0,91.0,91.0,244.0,91.0,91.0,91.0
