,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,92,117,147,222,133,91,137,94,133,189,120,189
layer_1,18,27,45,136,333,6,4,60,0,16,41,2
layer_2,64,46,0,44,64,13,1,56,15,4,32,20
layer_3,43,15,2,0,213,23,174,33,25,288,38,103
layer_4,15,65,81,56,72,8,45,8,298,27,165,3
layer_5,80,49,54,309,11,36,11,205,110,333,133,202
layer_6,211,164,183,257,64,125,72,198,12,55,44,339
layer_7,106,296,53,38,28,42,14,186,38,40,328,17
layer_8,14,142,120,22,69,28,51,67,22,40,149,173
layer_9,5,31,30,10,12,76,73,30,10,15,14,5
layer_10,3,9,62,13,2,26,58,3,0,25,15,28
layer_11,5,9,25,4,194,1,11,1,228,2,0,26
