,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19.0,0.0,26.0,0.0,8.0,0.0,24.0,61.0,31.0,41.0,6.0,18.0
layer_1,51.0,62.0,53.0,7.0,30.0,17.0,17.0,17.0,13.0,7.0,53.0,0.0
layer_2,95.0,7.0,42.0,38.0,34.0,81.0,47.0,26.0,48.0,61.0,33.0,7.0
layer_3,7.0,11.0,35.0,16.0,7.0,8.0,62.0,61.0,82.0,8.0,7.0,56.0
layer_4,8.0,21.0,7.0,37.0,7.0,12.0,12.0,3.0,7.0,8.0,7.0,39.0
layer_5,7.0,7.0,43.0,7.0,10.0,7.0,9.0,7.0,7.0,7.0,8.0,7.0
layer_6,61.0,7.0,7.0,7.0,14.0,7.0,7.0,9.0,41.0,7.0,7.0,9.0
layer_7,96.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0
layer_8,7.0,7.0,7.0,7.0,7.0,8.0,8.0,32.0,7.0,7.0,7.0,7.0
layer_9,7.0,7.0,7.0,29.0,7.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0
layer_10,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,13.0,7.0,7.0
layer_11,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,34.0,7.0,7.0,7.0
