,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,130.0,0.0,106.0,0.0,3.0,0.0,143.0,142.0,127.0,156.0,40.0,97.0
layer_1,124.0,151.0,189.0,65.0,121.0,113.0,95.0,114.0,67.0,65.0,166.0,0.0
layer_2,159.0,65.0,86.0,111.0,76.0,159.0,67.0,117.0,129.0,176.0,139.0,65.0
layer_3,66.0,73.0,98.0,32.0,65.0,65.0,82.0,178.0,150.0,70.0,65.0,72.0
layer_4,72.0,84.0,65.0,113.0,65.0,71.0,71.0,6.0,74.0,65.0,65.0,85.0
layer_5,65.0,65.0,69.0,65.0,68.0,67.0,59.0,65.0,65.0,65.0,65.0,65.0
layer_6,73.0,65.0,65.0,65.0,121.0,65.0,65.0,65.0,61.0,66.0,65.0,67.0
layer_7,153.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,65.0
layer_8,65.0,65.0,64.0,65.0,65.0,65.0,85.0,66.0,65.0,65.0,65.0,66.0
layer_9,65.0,65.0,65.0,68.0,65.0,65.0,65.0,65.0,79.0,65.0,65.0,65.0
layer_10,66.0,65.0,65.0,65.0,65.0,67.0,65.0,65.0,65.0,75.0,65.0,65.0
layer_11,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,112.0,65.0,65.0,65.0
