,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.030758714,0.02836637,0.021872863,0.025974026,0.02050581,0.017429939,0.014695831,0.015037594,0.011619959,0.015379357,0.014012303,0.009569378,0.016746411,0.008885851,0.01845523,0.015379357
1,0.028024606,0.032809295,0.020164046,0.016746411,0.018113466,0.012987013,0.010594669,0.011961723,0.011278195,0.0064935065,0.008885851,0.008202324,0.008885851,0.011278195,0.008202324,0.007518797
2,0.02836637,0.029049898,0.021872863,0.014354067,0.02050581,0.009911141,0.008544087,0.0044429256,0.00683527,0.007518797,0.0071770335,0.006151743,0.007518797,0.005468216,0.007860561,0.0051264525
3,0.032467533,0.028708134,0.030075189,0.018796992,0.012645249,0.007518797,0.012645249,0.007518797,0.007860561,0.008202324,0.008885851,0.0071770335,0.010936432,0.0058099795,0.00683527,0.0064935065
4,0.033492822,0.019822283,0.019138755,0.016746411,0.015037594,0.018113466,0.023923445,0.007518797,0.005468216,0.009569378,0.008202324,0.009227615,0.0051264525,0.0051264525,0.00683527,0.014012303
5,0.026999317,0.021872863,0.017429939,0.014354067,0.010936432,0.006151743,0.008202324,0.0064935065,0.009227615,0.0064935065,0.0064935065,0.0064935065,0.00683527,0.0064935065,0.0064935065,0.0064935065
6,0.024948735,0.025290499,0.018113466,0.011619959,0.014012303,0.00683527,0.010936432,0.006151743,0.00683527,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
7,0.033492822,0.02050581,0.02734108,0.016062884,0.011278195,0.016746411,0.013328777,0.0064935065,0.017088175,0.0064935065,0.00683527,0.007518797,0.0064935065,0.0064935065,0.0064935065,0.0064935065
8,0.03315106,0.023923445,0.025290499,0.023581682,0.0071770335,0.007518797,0.00683527,0.006151743,0.006151743,0.007518797,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
9,0.027682843,0.021872863,0.008544087,0.014012303,0.011278195,0.008544087,0.010252905,0.00683527,0.00683527,0.0064935065,0.0064935065,0.0064935065,0.00683527,0.0064935065,0.0064935065,0.0064935065
10,0.021189338,0.034859877,0.007518797,0.008202324,0.012645249,0.0071770335,0.007860561,0.00683527,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
11,0.025974026,0.020164046,0.011278195,0.015721122,0.006151743,0.007860561,0.0064935065,0.006151743,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
12,0.015379357,0.024948735,0.011278195,0.012987013,0.011619959,0.009911141,0.006151743,0.007518797,0.0064935065,0.006151743,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
13,0.022214627,0.026999317,0.010252905,0.012987013,0.007518797,0.0071770335,0.00683527,0.0064935065,0.006151743,0.0064935065,0.006151743,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
14,0.01367054,0.016062884,0.009227615,0.012303486,0.0071770335,0.008202324,0.00683527,0.0064935065,0.0071770335,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
15,0.029733425,0.029049898,0.010594669,0.017429939,0.0064935065,0.0064935065,0.011961723,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
16,0.031784005,0.019138755,0.00683527,0.011278195,0.0071770335,0.010252905,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
17,0.029733425,0.017088175,0.01845523,0.011619959,0.008885851,0.00683527,0.008885851,0.010936432,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
18,0.021872863,0.03041695,0.017429939,0.010936432,0.009227615,0.008202324,0.007518797,0.00683527,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
19,0.023581682,0.020164046,0.023581682,0.011619959,0.007860561,0.010594669,0.016746411,0.0064935065,0.0064935065,0.00683527,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
20,0.029733425,0.029049898,0.021531101,0.007518797,0.007860561,0.00683527,0.007860561,0.009569378,0.007518797,0.0064935065,0.007860561,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065
21,0.030075189,0.032467533,0.010594669,0.010252905,0.0064935065,0.008885851,0.009227615,0.0064935065,0.008202324,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.014354067,0.00683527
22,0.030758714,0.020164046,0.018113466,0.0071770335,0.028708134,0.014695831,0.009911141,0.011961723,0.0064935065,0.0064935065,0.0064935065,0.0064935065,0.014695831,0.0064935065,0.0064935065,0.00683527
23,0.029391661,0.02734108,0.021189338,0.017771702,0.010936432,0.018113466,0.01367054,0.012303486,0.0071770335,0.01367054,0.009569378,0.010594669,0.0071770335,0.008544087,0.007518797,0.007860561
