,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,32.0,35.0,33.0,87.0,129.0,101.0,141.0,90.0,85.0,48.0,24.0,82.0,49.0,79.0,78.0,57.0
layer_1,13.0,12.0,26.0,11.0,30.0,22.0,28.0,67.0,36.0,17.0,3.0,7.0,13.0,16.0,9.0,12.0
layer_2,9.0,82.0,44.0,21.0,73.0,4.0,10.0,26.0,16.0,2.0,5.0,25.0,5.0,10.0,6.0,23.0
layer_3,26.0,55.0,190.0,26.0,52.0,57.0,14.0,19.0,30.0,3.0,7.0,6.0,10.0,17.0,12.0,2.0
layer_4,8.0,121.0,93.0,141.0,59.0,133.0,191.0,22.0,12.0,5.0,13.0,11.0,11.0,9.0,23.0,6.0
layer_5,38.0,98.0,143.0,47.0,29.0,15.0,27.0,11.0,62.0,13.0,16.0,11.0,11.0,11.0,11.0,11.0
layer_6,98.0,45.0,103.0,64.0,41.0,11.0,73.0,12.0,13.0,16.0,11.0,11.0,12.0,11.0,11.0,11.0
layer_7,8.0,103.0,110.0,124.0,37.0,25.0,40.0,53.0,23.0,16.0,13.0,12.0,12.0,11.0,11.0,11.0
layer_8,18.0,79.0,134.0,120.0,27.0,16.0,11.0,11.0,20.0,15.0,12.0,11.0,11.0,11.0,11.0,11.0
layer_9,36.0,69.0,45.0,61.0,49.0,29.0,29.0,14.0,13.0,11.0,11.0,11.0,12.0,12.0,11.0,11.0
layer_10,73.0,72.0,15.0,50.0,52.0,40.0,24.0,20.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0
layer_11,44.0,53.0,61.0,72.0,15.0,20.0,13.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_12,74.0,59.0,33.0,74.0,19.0,24.0,17.0,37.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0
layer_13,48.0,57.0,47.0,68.0,14.0,17.0,11.0,11.0,19.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0
layer_14,42.0,36.0,28.0,59.0,15.0,24.0,14.0,11.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_15,76.0,62.0,16.0,24.0,16.0,11.0,94.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0
layer_16,59.0,47.0,12.0,24.0,15.0,19.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_17,42.0,59.0,70.0,19.0,22.0,14.0,28.0,41.0,12.0,11.0,11.0,12.0,12.0,11.0,11.0,11.0
layer_18,44.0,52.0,54.0,47.0,21.0,24.0,12.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_19,27.0,62.0,130.0,20.0,19.0,17.0,56.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_20,45.0,149.0,47.0,17.0,25.0,14.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_21,70.0,21.0,33.0,67.0,15.0,37.0,31.0,11.0,18.0,11.0,11.0,11.0,11.0,11.0,40.0,10.0
layer_22,91.0,79.0,130.0,46.0,46.0,84.0,23.0,67.0,11.0,11.0,12.0,11.0,7.0,11.0,11.0,14.0
layer_23,89.0,96.0,33.0,131.0,73.0,104.0,47.0,39.0,31.0,29.0,21.0,24.0,13.0,35.0,16.0,14.0
