,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0004237288,0.026059322,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.004025424,0.0,0.0004237288,0.0,0.0008474576,0.0,0.0,0.0,0.0
1,0.0002118644,0.0012711864,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.001059322,0.0,0.0,0.0002118644,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0004237288,0.0008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0002118644,0.0012711864,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0008474576,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0006355932,0.004661017,0.0006355932,0.0,0.0,0.0,0.0091101695,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006355932
7,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0006355932,0.0,0.0019067797,0.0,0.0,0.0,0.0029661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0006355932,0.0,0.0002118644,0.0002118644,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0002118644,0.0006355932,0.0,0.0,0.0,0.003177966,0.009322034,0.0004237288,0.0,0.0,0.0,0.0008474576,0.0,0.0002118644,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018432204,0.0012711864,0.003601695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0048728813,0.001059322,0.0,0.0004237288,0.0,0.0004237288,0.0008474576,0.0,0.0002118644,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006355932,0.0,0.0,0.0,0.0,0.0,0.0008474576
13,0.0,0.0,0.0,0.0,0.0,0.0,0.012076271,0.0002118644,0.003601695,0.0002118644,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008474576,0.0,0.0,0.0,0.0
14,0.001059322,0.0,0.0,0.0016949152,0.0014830509,0.006355932,0.0014830509,0.0002118644,0.0,0.0008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0002118644,0.0,0.0,0.0,0.0008474576
15,0.0,0.0,0.0006355932,0.004025424,0.002118644,0.0,0.0,0.0,0.0016949152,0.0,0.0008474576,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0004237288
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0014830509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0
19,0.0,0.0,0.0,0.0002118644,0.0,0.0002118644,0.0,0.0002118644,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237288
21,0.001059322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237288,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0,0.0,0.0002118644
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118644,0.0004237288,0.0002118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0004237288,0.0004237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
