,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,41,90,149,38,63,121,64,34,4,87,42
layer_1,16,51,0,0,0,60,12,87,1,0,4,0
layer_2,7,0,29,1,27,81,18,0,11,0,0,0
layer_3,147,0,2,0,18,3,2,79,74,14,0,5
layer_4,1,27,25,3,0,22,19,62,4,15,4,0
layer_5,15,0,0,0,9,13,6,0,2,8,0,0
layer_6,0,0,0,0,6,0,0,0,3,0,7,0
layer_7,1,3,2,3,7,0,2,0,0,13,0,0
layer_8,94,0,24,2,1,102,0,0,1,0,0,1
layer_9,0,2,0,0,5,0,1,1,0,0,0,0
layer_10,0,0,0,0,0,2,1,0,0,3,1,0
layer_11,0,1,1,6,0,1,15,14,17,0,7,6
