,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,29,28,39,13,15,52,12,14,21,38,14
layer_1,27,39,0,44,0,29,39,114,29,39,47,27
layer_2,44,22,20,19,37,157,38,1,39,38,38,20
layer_3,104,2,39,20,58,22,51,121,8,0,3,33
layer_4,20,5,9,20,17,11,37,63,118,17,134,33
layer_5,32,97,27,0,137,86,147,17,25,43,3,36
layer_6,68,22,44,34,91,9,16,104,79,1,151,14
layer_7,21,18,72,122,2,32,58,10,73,21,26,12
layer_8,44,75,55,123,21,13,22,15,11,81,16,30
layer_9,48,8,28,8,21,31,25,100,12,16,66,23
layer_10,13,17,16,71,19,30,15,6,27,100,10,76
layer_11,48,4,38,5,31,25,28,38,10,58,6,15
