,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,1,12,1,0,0,11,0,8,0,0,6,4,1,2,0,5
layer_1,2,10,10,13,11,0,6,9,4,12,16,0,14,4,6,10
layer_2,11,8,16,7,11,0,13,4,12,0,13,13,10,7,5,11
layer_3,13,5,7,13,17,9,13,5,17,14,13,13,7,11,13,9
layer_4,4,10,1,15,5,15,13,8,15,17,19,16,7,5,17,14
layer_5,15,11,12,8,5,4,13,12,12,9,3,0,3,11,14,4
layer_6,13,7,9,2,8,12,16,1,6,10,9,0,0,19,3,15
layer_7,20,9,15,20,14,15,20,18,12,16,14,15,8,20,13,14
layer_8,14,13,0,17,11,7,13,8,13,11,12,12,13,13,0,8
layer_9,14,12,13,13,16,14,20,17,15,14,15,12,17,15,1,4
layer_10,13,13,13,13,12,13,13,13,12,13,19,13,13,13,13,14
layer_11,7,14,13,14,17,12,13,15,22,13,16,9,13,18,15,13
layer_12,13,12,12,13,13,13,13,13,13,12,13,12,13,12,12,13
layer_13,9,15,13,13,15,13,13,17,13,13,19,14,19,14,15,19
layer_14,13,13,13,13,13,13,13,13,13,13,12,12,12,13,13,12
layer_15,13,13,13,15,13,11,13,14,13,10,17,16,13,16,13,8
layer_16,13,13,17,12,13,8,13,13,13,13,13,11,12,13,13,13
layer_17,14,11,13,14,12,12,9,13,13,7,13,13,17,13,16,13
layer_18,13,13,11,13,12,13,13,14,13,14,13,13,13,13,13,15
layer_19,14,12,13,13,12,12,13,12,19,13,11,12,13,13,13,13
layer_20,13,14,13,13,13,13,14,13,13,13,17,13,13,13,13,13
layer_21,14,12,12,13,13,12,11,6,13,13,13,15,11,19,11,5
layer_22,13,14,1,8,13,12,14,7,13,13,13,4,13,13,10,13
layer_23,0,2,9,13,1,4,0,13,0,0,1,0,2,0,2,6
