,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,9,116,11,1,2,97,1,23,0,0,28,7,1,4,0,2
layer_1,6,14,12,81,26,7,21,29,18,70,96,0,84,22,45,18
layer_2,15,63,69,22,23,0,48,40,24,2,30,33,13,51,13,20
layer_3,66,46,18,40,98,27,88,15,100,154,152,155,32,12,69,34
layer_4,29,14,13,23,11,130,109,6,36,90,72,251,2,8,15,27
layer_5,11,20,84,33,16,15,37,145,17,57,7,1,10,34,96,14
layer_6,66,8,2,5,4,63,25,0,21,47,9,7,8,11,6,40
layer_7,112,18,108,45,8,7,11,293,193,60,96,77,94,12,43,93
layer_8,95,39,0,46,33,1,40,15,39,2,41,19,38,38,0,38
layer_9,14,130,43,55,72,104,17,130,248,124,155,84,257,123,2,57
layer_10,38,39,38,37,32,42,38,39,28,38,60,38,38,39,39,42
layer_11,40,67,51,40,45,46,43,66,58,98,36,46,87,112,25,74
layer_12,38,10,38,38,48,47,39,31,39,42,38,63,69,36,48,39
layer_13,44,90,66,73,73,40,41,75,51,43,64,60,137,39,83,46
layer_14,38,38,67,38,40,42,39,38,38,38,38,40,38,39,38,42
layer_15,39,39,31,70,45,35,41,54,39,166,142,45,35,52,48,4
layer_16,39,36,109,41,39,38,38,40,40,40,39,27,41,39,38,38
layer_17,42,124,39,40,39,53,0,37,39,84,46,175,39,48,71,38
layer_18,43,44,36,38,39,39,47,38,39,98,38,38,47,40,38,52
layer_19,38,74,37,28,26,36,33,20,100,38,38,31,39,181,38,33
layer_20,39,67,37,39,40,38,43,38,36,41,40,36,38,38,38,38
layer_21,54,36,39,37,54,36,35,36,36,39,74,117,35,79,39,128
layer_22,41,41,38,47,35,38,45,38,38,42,38,27,36,47,47,37
layer_23,83,19,37,39,24,34,31,36,0,104,27,23,19,1,57,23
