,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,45,7,2,2,58,1,54,2,1,21,2,0,2,0,1
layer_1,12,22,22,54,25,2,46,41,32,44,50,1,103,35,50,21
layer_2,14,23,16,19,19,1,26,23,18,8,34,24,16,33,17,20
layer_3,107,40,16,15,27,76,33,13,33,35,67,65,33,7,38,26
layer_4,30,46,22,65,44,123,54,59,40,94,61,94,28,57,56,92
layer_5,33,49,55,64,29,15,39,30,23,61,36,5,36,71,86,15
layer_6,69,17,8,9,15,69,10,0,19,17,41,3,8,41,14,64
layer_7,65,56,17,51,24,68,43,89,19,53,93,50,67,43,41,86
layer_8,17,34,0,19,48,1,16,11,15,2,30,35,16,18,0,15
layer_9,14,98,41,15,88,49,59,95,46,63,58,67,129,91,0,16
layer_10,15,18,15,15,11,15,15,15,12,15,34,15,15,15,18,25
layer_11,15,22,23,15,122,61,18,16,32,74,31,22,16,59,63,23
layer_12,15,2,17,15,15,14,15,13,15,15,15,16,16,13,35,15
layer_13,26,19,28,80,16,15,15,15,24,24,26,19,19,16,87,46
layer_14,15,15,15,15,15,15,16,15,15,15,15,16,15,15,15,15
layer_15,15,15,44,21,18,13,15,14,15,92,33,46,14,36,18,6
layer_16,16,12,16,15,15,15,15,15,15,15,15,10,16,15,15,15
layer_17,25,20,16,16,15,24,3,16,15,40,19,84,15,15,69,15
layer_18,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15
layer_19,15,14,15,14,11,14,15,14,16,15,16,19,15,32,13,15
layer_20,16,19,15,15,15,15,17,15,15,15,15,15,10,16,15,15
layer_21,19,15,17,15,18,15,13,15,14,15,14,26,14,65,15,14
layer_22,16,15,1,26,15,15,15,15,15,15,16,6,15,16,15,16
layer_23,11,1,15,13,5,6,1,15,0,8,9,4,2,0,8,7
