,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,20,0,46,47,0,0,0,0,0,0,42,0,0,5,2,79
layer_1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_5,10,1,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
layer_6,0,0,1,0,0,0,0,3,0,0,0,0,0,50,0,1,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0
layer_7,5,0,0,0,0,0,0,0,3,3,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1
layer_8,0,1,0,1,2,0,0,0,0,6,0,0,1,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,25
layer_9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
layer_10,0,0,0,0,2,14,0,23,0,1,0,0,14,0,23,11,0,0,0,40,1,0,0,0,2,0,0,0,4,1,0,0
layer_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,4,1,0,0,1,0,1,0
layer_12,29,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,40
layer_13,0,10,24,0,4,0,1,1,0,3,3,0,0,1,2,69,2,1,18,1,0,1,0,11,0,0,0,3,0,0,5,10
layer_14,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,15,0,0,0,0,8,0,0,0,0,0,0,2,1,0,0,0
layer_15,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
layer_16,1,0,0,0,0,0,7,0,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0
layer_17,0,0,0,0,34,2,1,0,0,0,0,30,2,1,2,1,0,1,10,0,22,0,28,4,0,0,0,0,0,0,0,0
layer_18,0,0,0,0,0,91,2,22,14,0,0,0,0,0,1,1,6,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
layer_19,0,32,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,6
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,6,0,15,0
layer_22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0
layer_24,30,57,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_27,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0
layer_28,0,0,0,0,16,0,7,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
layer_29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0
layer_30,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0
layer_31,2,53,2,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3,3,0,0,0,0,0
