,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,12.734756,9.138646,8.278726,9.0362,5.5332637,6.108884,8.801316,6.2045207,9.865515,7.8920565,8.12988,5.1588073,8.587055,9.279438,6.9924545,6.2075567,9.132253,4.2994127,3.2796378,9.192091,7.176484,6.484367,7.648555,19.995052,6.4643598,7.752908,7.2772517,12.3539505,3.8852172,4.2855115,7.7768703,12.729654,7.29432,6.3848157,7.074632,7.9025126,7.882397,6.6741295,8.200626,6.262175,6.361196,8.052992,15.194017,8.896116,6.7945957,8.663053,6.603861,8.617877,9.041214,8.547398,7.4826183,5.4412518,9.282606,7.95225,6.4733534,10.972687,6.4667864,10.164653,5.866059,8.559962,4.720258,8.491747,9.44279,5.8303466,8.414589,12.8748665,7.4454813,5.8104153,7.523107,8.144168,6.5482717
layer_1,4.707458,4.3438272,2.752485,6.303913,4.015759,8.00894,6.6183114,7.7714925,12.070099,14.140504,8.020241,3.663069,5.662302,2.5683906,6.639861,3.6209102,4.446797,4.663124,5.2471843,6.934003,6.2081733,6.8172083,12.030621,6.639684,6.8410034,8.133139,5.3336306,7.894355,11.332199,12.899316,6.9366174,7.6371937,6.046661,4.2812567,21.879463,2.9197404,9.405756,5.868333,6.1019897,12.113611,6.567402,8.791993,6.399708,5.0677524,7.0576367,3.7303288,4.330691,2.9021857,5.974969,8.574544,4.343245,4.5216236,6.3111506,7.859634,4.3696804,5.6100535,6.5790606,3.2437496,5.1129203,12.668157,0.93249816,5.165059,3.732702,3.3323753,6.2937574,2.9689903,6.891127,4.8296885,13.688277,5.8316674,13.204506
layer_2,5.186818,12.178987,8.681345,5.6855626,8.812439,8.584221,5.2431397,8.388735,6.658554,5.2352896,12.632759,5.7503,7.323414,6.6243024,13.544528,9.849019,12.801406,5.9428887,7.594603,9.512696,18.60509,9.064665,6.464931,9.311468,5.7430606,6.6962595,8.996167,5.998129,5.373813,2.7881289,5.961143,5.7837477,9.213363,5.5857053,6.7447734,8.353626,10.3749895,14.03715,6.7486167,10.938541,18.81205,9.071827,5.2812524,5.145344,9.395049,5.4050884,6.2001457,6.234833,5.2877192,6.9492383,11.015413,6.610229,7.0857396,7.0944276,10.835744,6.781774,6.286473,8.720627,5.6497664,5.9691167,6.8773556,6.9586887,8.385807,11.923453,5.9638777,7.1292453,5.8948483,4.9743166,11.105025,8.66984,6.7193046
layer_3,5.2744575,5.9805984,5.718041,6.0872827,6.8967247,12.394936,6.1797733,5.691457,5.446652,5.649455,5.627544,4.558742,8.926019,5.9081836,6.119259,6.8457594,7.058643,5.240513,5.795753,5.670163,7.762682,5.7363153,5.7997236,11.865744,5.9547067,6.604178,7.004609,8.114361,7.5430474,6.64617,6.0856814,9.196758,5.4411573,8.318552,5.8006086,8.999963,6.0030484,7.0120673,21.191833,10.834502,6.48163,6.358321,6.2073536,6.590529,5.2416263,5.85402,4.5420446,5.0933867,6.952211,6.7396054,6.0962787,7.555481,5.737422,8.217687,5.6720123,8.985838,9.085923,6.1972814,6.161575,6.586023,7.068557,6.4038806,5.3633137,5.363133,5.3770638,9.166683,7.7630706,6.4570875,7.2862883,6.920405,4.852008
layer_4,6.4808598,8.064988,7.320839,8.253139,5.6995363,6.0251026,5.999146,8.952862,6.2963567,6.131405,6.1448565,6.366004,6.0615544,6.423521,5.9933896,6.6487575,6.831661,5.685474,6.1758385,6.0050044,6.0249376,6.034137,5.993916,6.4618435,5.854167,6.150739,6.1624637,8.084959,6.2188764,6.31802,13.854506,6.1222963,6.1109147,6.003863,6.2292805,6.089253,6.5298424,5.943247,6.194747,5.9728146,6.147021,6.363997,7.1481695,8.774187,6.1892266,6.8948913,7.381206,7.193073,6.1355014,5.7398634,6.868288,5.921563,6.0452285,5.9791284,7.387836,5.9131765,6.0452147,6.342862,6.0580726,5.725337,6.34902,6.468513,6.065357,6.0036383,6.5707436,6.1014795,6.6156197,5.282703,5.747099,6.5381474,7.550282
layer_5,6.0321364,6.003247,5.9917793,5.995724,6.078343,6.013982,5.947171,6.0001984,6.079468,6.007992,5.9973536,5.9988637,6.067392,5.9985614,5.9999375,6.1292176,6.0013814,6.399447,6.0195446,6.1448207,6.6817007,6.016793,6.688259,6.396457,6.021734,6.0789614,5.9741898,6.09254,6.0069304,6.1992393,6.089122,6.7094626,6.279413,5.9939017,7.26509,7.629959,6.3956695,7.0687428,6.7006617,5.9998617,6.001383,6.0060406,6.028029,5.999355,6.0020356,6.0209036,6.0048018,6.1021504,5.738032,5.9999127,6.1278934,11.76523,5.9951186,6.1335654,6.092076,6.0774684,6.0164714,8.954098,6.0041747,6.0036592,7.0551586,6.0196877,6.032789,5.999673,6.0034747,6.007491,6.000252,6.1301527,6.576344,5.9994965,6.00189
layer_6,6.277436,6.099255,6.23573,6.290052,6.2791166,6.7726684,7.0521545,7.927405,5.906411,6.6156363,7.57799,10.186716,6.169127,5.989791,6.0267105,6.0958037,6.9063883,6.1948614,6.0733576,6.35617,6.7865944,6.2141275,6.7269235,6.4374194,7.032412,6.0693727,8.986778,6.057105,6.4390926,6.0889397,6.272134,5.942433,6.3095818,6.8873577,6.114983,8.975732,6.2984233,6.6005645,6.518712,5.9988823,8.317463,6.3173933,5.831676,6.593902,6.0866017,9.112619,6.0377884,6.2409787,8.389312,6.0557165,7.1819983,6.144969,6.8101025,5.9981923,10.161022,7.393479,3.9672358,6.4847736,7.846675,6.2736435,6.091415,6.3245053,6.0112777,6.0798135,6.2584925,6.161176,6.0120564,6.2754555,6.486103,6.2822556,6.2795215
layer_7,6.429595,8.896384,11.493749,6.051811,6.463659,5.979561,6.002491,6.0065823,6.018018,6.970191,6.13945,6.960732,6.0409408,9.011417,7.718582,6.201916,5.9563646,6.2237854,6.199618,6.1246395,5.1058674,8.337958,5.9243526,6.23082,5.999789,6.23001,6.0154595,6.188636,6.4190307,6.7810307,5.9938383,6.033351,6.0288415,6.128412,6.0382733,6.027598,8.105899,6.6747203,9.637723,5.929534,5.928257,6.8377104,5.988765,5.1916056,6.2961316,7.576671,6.966151,7.443886,6.113634,6.0111403,5.7850575,8.309912,7.5063224,6.2539034,6.004461,6.6482553,5.9634037,9.346876,5.9963117,5.989343,6.4170814,6.090813,6.127416,9.777634,9.133805,6.172705,6.256533,6.0001173,5.9746475,6.2861037,5.972412
layer_8,8.345407,8.439338,6.3493404,5.973211,8.469795,6.3196225,8.331687,8.51587,6.287421,6.1845007,6.19897,6.280376,6.918315,6.2037826,7.516999,6.0580697,6.113296,8.713203,6.2087936,6.1278453,6.5770044,6.3621774,6.185041,6.253972,6.4949327,6.217757,6.6278267,7.737727,6.8957114,5.3030033,7.100707,7.8302064,5.959334,6.391669,7.656404,7.210242,7.666606,6.8029003,6.299078,7.8892903,6.4612465,6.317643,7.3908415,5.8954625,6.2241006,6.157393,6.831004,6.4067006,8.779191,7.4085293,6.826298,8.196458,6.209774,6.8080244,6.1479936,7.691963,6.2299266,6.104485,9.235296,6.22306,6.5527077,6.0623555,7.4212046,7.278872,6.128235,5.769338,6.2671623,6.1398034,6.198741,6.5553155,6.1680136
layer_9,7.6813755,6.2679496,6.0863314,6.038055,6.0012484,6.403265,6.112015,6.13939,6.2254133,6.810415,6.1342626,6.2732654,5.987348,5.997583,6.000025,6.580888,5.947936,6.0197864,6.035838,7.2784333,6.0977707,6.054508,6.1085343,8.628823,6.16363,6.266865,6.7121887,6.2505274,6.2767134,6.044316,9.241059,6.1147385,6.040987,6.5110445,6.1108656,6.0261483,6.239838,6.0506315,6.050735,6.110972,8.917201,6.0628,6.039522,6.060905,6.1726,5.638432,6.0084887,6.8218255,6.0615544,6.054564,6.965768,6.0097413,6.4331565,6.0582776,5.574,7.9198823,6.0047083,6.0842886,6.642848,6.0620995,6.033585,6.53426,6.1128993,5.9774566,6.846072,6.0726924,6.139841,5.924509,6.041054,6.010886,4.093422
layer_10,6.0942836,7.0406857,6.065427,6.210672,6.1731973,6.2272215,6.4118385,6.5069666,7.9740567,6.2974787,5.9853315,6.2729516,6.0690165,6.1453385,5.9327774,6.0939813,7.1575637,6.2934866,6.1452203,6.932603,6.1794887,6.102165,6.4565434,6.691891,5.843118,6.704748,5.9986825,6.0555835,7.283648,6.0638466,8.363363,7.161584,6.2283635,7.4397717,6.669945,6.386464,8.063037,6.41107,6.114471,6.3047266,6.166807,6.0429225,6.1213427,6.0636916,5.9646945,6.1124,6.069089,5.7727985,6.2219806,5.897106,6.104783,9.313955,6.0884566,5.954848,6.1706514,6.231335,6.352813,6.2290583,6.462684,6.395344,6.2425423,6.166553,7.105408,6.0082645,6.030556,6.507993,6.156629,7.7118764,6.364201,6.220426,6.2538643
layer_11,7.3009706,6.9293327,6.217284,6.314807,6.4455895,6.537398,6.1200967,5.9595747,6.67287,6.363235,3.2091374,6.152666,6.0981283,5.812877,6.3397183,6.3221993,6.685868,6.301356,6.594125,6.008529,6.4382353,6.4221153,7.2552314,6.816353,6.20814,6.144493,6.285357,6.1096516,5.7854314,8.443124,6.6370764,6.127946,6.1853056,9.2518635,6.750756,6.1230183,6.0152693,7.724474,6.0477066,6.1605153,7.4968867,7.1666465,6.0560694,6.340168,6.0531225,11.680369,6.765733,6.3108544,6.9403763,6.351366,6.7595835,12.693087,7.1793923,5.984654,6.354102,6.0366573,6.7855573,6.9000554,7.688777,6.2709627,6.319118,7.895296,6.836854,6.401032,6.4832144,6.0141125,8.494094,5.830459,7.135925,7.8348794,6.4200654
layer_12,6.1806407,6.18829,6.3496237,6.3450785,7.9942603,6.8159027,5.622454,8.017645,6.0006747,6.4391036,6.3337483,7.077233,7.0026774,6.5746984,6.645588,5.9889555,6.1971936,6.691324,6.3104296,6.910161,7.114129,6.720049,6.265132,6.6765347,6.9875627,6.3664527,6.3454704,6.2199774,11.295952,6.1246514,6.772333,6.802567,6.151214,6.6121244,7.6211677,6.517239,6.437118,6.0989027,6.1640563,6.22318,6.234089,6.396494,6.15348,6.7287216,6.539522,6.1591997,6.1923213,6.289738,6.913042,6.274318,6.1255674,5.1510987,6.3419075,6.4356184,6.273828,6.2664666,6.4341516,6.538815,6.5996013,6.0187373,6.7401032,7.110154,6.464453,6.732403,6.712854,6.25255,6.06406,6.493922,6.414331,6.3051877,6.4870796
layer_13,6.232436,6.7089577,7.515666,6.3139358,6.3650503,6.1508355,6.395408,6.2821307,6.3247166,6.080672,5.5913815,11.297136,7.9883757,6.422511,6.182035,6.328416,6.6990147,6.481451,6.720937,5.984532,6.014497,6.1467366,6.333438,6.382029,6.722434,6.651222,6.052391,6.029922,6.194337,8.314473,6.5761724,9.32314,6.5342045,6.3379636,6.242408,6.3761277,5.3579464,6.0710616,6.393985,6.9161544,6.6166124,6.112199,6.426846,6.2546616,6.669907,6.0551476,6.093181,6.396137,5.900227,6.2799487,6.3846493,6.4583974,6.2572856,6.10584,6.3475027,6.280037,6.1146655,6.910026,6.8898554,6.2597666,6.1735287,6.097998,6.952345,6.3485494,6.0341163,6.1173124,8.394555,6.852562,6.5846868,6.2569056,6.3582883
layer_14,6.1070833,6.1868935,6.294281,6.080038,6.290431,6.117221,6.197446,6.00856,6.192193,6.349903,6.1570096,6.1564875,6.271357,6.203597,7.0196075,6.525717,6.254272,6.3015056,6.1954393,6.3653097,6.097776,6.4492555,6.004905,6.248553,6.084451,6.359714,6.5740747,6.3289185,5.8664465,9.227012,5.982557,6.2480493,6.265384,6.0988474,6.0592093,6.109526,1.3282769,8.013458,6.0342913,7.021215,6.0970707,5.821735,6.068009,6.0632443,6.89525,6.9384184,6.5220366,6.0572414,6.367663,6.0143595,6.1013565,6.0396857,6.2297244,6.341956,6.2470407,6.147707,6.2261815,6.0071354,6.139179,5.990503,6.102176,6.062481,7.7122674,6.171017,6.423523,6.102339,6.141914,5.8553724,6.0301285,6.2293677,6.0163145
layer_15,6.1532097,6.5809336,6.3926034,6.2051377,6.005414,6.273899,6.201432,6.2078443,6.610926,6.316954,6.7619286,6.457918,6.125021,6.157,6.6204653,6.0094023,6.405267,6.380113,6.0254793,6.3225436,6.1778398,2.9309611,6.286977,6.3619695,6.276956,6.4103208,5.8551493,5.5825596,6.478555,6.3409505,6.1094365,6.684327,6.4144506,6.4599824,6.200689,6.2917414,8.696624,6.2754517,6.1929207,6.478193,6.3540316,6.4100685,6.3423615,6.5907216,6.241236,6.109051,6.3478613,6.1028924,6.2833743,6.139493,6.0398684,6.169175,6.3236423,6.2975698,6.0049253,6.148365,6.2826195,6.296283,6.102723,6.1565447,6.0168457,6.402432,6.182168,6.201864,6.1235404,6.2762785,6.198014,6.3683004,6.1661153,8.338025,6.5552835
layer_16,6.026875,6.0376267,6.387215,6.6041036,6.0402727,7.745094,6.0936832,6.098063,6.182503,6.273061,6.4507422,6.2878437,6.1467023,7.8689847,6.3414035,6.022687,6.4794807,5.9110947,6.0600386,6.013354,6.0122666,6.615938,6.7070184,6.3869514,6.400719,6.0792065,6.8051343,6.538284,6.6184545,6.136558,6.682911,6.1642604,7.286472,3.3843372,7.277623,6.108083,6.113322,6.303463,6.1767597,6.1408134,6.11003,5.968078,5.912368,6.0882587,6.753451,6.310257,6.085269,6.331334,6.0352945,5.983227,6.3892837,6.6299114,5.9707227,6.3123097,6.3275075,6.1983237,6.3076715,5.489595,6.207396,6.1149745,5.9989214,10.825823,6.042482,6.1119165,6.21419,6.0635324,6.090144,6.2316246,6.0845065,6.659593,5.7849283
layer_17,6.3507967,6.073108,6.7610006,7.475531,6.6420174,6.0963135,6.077247,6.337365,6.0258093,6.9123178,6.241425,6.342255,5.9698577,6.3132825,6.2077646,6.2037044,5.738644,6.3706794,6.2445927,7.0145583,6.8620048,6.257552,5.8563986,6.2182703,7.808343,6.699089,7.0666585,7.3266473,6.609218,8.169519,6.093235,6.265803,5.788285,6.459182,7.0862746,7.4604807,6.0498033,6.3646436,8.3653755,6.6831617,6.1462092,7.033667,5.847529,5.9880695,6.300639,6.158655,6.1071424,6.1146803,5.6995654,6.1734633,6.2097516,5.9900255,6.7355356,17.126625,8.023176,6.0839305,6.1977863,3.3366277,6.2243915,6.298112,7.104846,6.076216,6.0819736,6.053842,6.562338,6.118012,6.1377134,7.648203,8.472181,6.211825,6.0895996
layer_18,6.0593305,6.142873,6.0122952,5.8504257,6.633711,6.2490916,6.037595,6.2299085,6.0387516,6.1103306,6.0920506,5.174095,5.996957,6.110204,6.0117593,6.0081334,6.078554,6.263294,6.0648046,6.2003465,5.8966575,6.2395897,6.4323983,6.030988,6.1549335,6.1142626,5.991564,6.0209517,6.049272,6.27455,6.046323,6.1234803,6.0625772,6.2898884,7.602617,6.028328,6.1706347,6.090087,6.0536804,5.987319,6.0576744,7.196798,6.049974,6.101831,6.0680532,6.451321,6.112865,6.0469866,6.0661864,6.129795,6.03821,6.096298,6.5355406,6.1863422,5.972911,6.21321,6.0870247,6.209522,5.963831,6.3242593,7.0952187,5.8390126,6.014092,6.0327306,8.147411,6.3127475,5.993574,6.164383,6.167128,8.938979,6.2403207
layer_19,6.0078077,6.0429378,6.123053,5.999952,6.061587,6.0366354,5.992322,5.8794208,5.8679767,5.9499288,6.034203,6.1909475,5.907477,7.421561,6.117202,6.0039086,6.0754766,6.00557,7.3861465,6.0198364,5.993189,6.0023513,6.0016565,6.262681,9.143972,6.0211306,6.0200095,5.9754615,6.021457,6.219345,6.294846,6.400135,5.9996204,6.203431,6.008311,6.376051,6.0456533,6.0068426,6.016316,5.997662,5.996721,6.6718745,6.0104036,6.001693,6.0199018,5.9858084,5.9887753,6.0109916,6.12221,6.044685,6.025884,6.0122175,6.0174294,5.9887295,7.3898396,6.0127573,6.0720162,5.9590173,7.903525,5.8736715,6.0542994,6.016202,5.9964046,6.387555,6.093869,6.2554593,6.2994037,6.0221834,5.9999623,5.941627,5.99657
layer_20,6.811238,6.5124,6.619732,6.6877413,7.098105,6.279206,6.300603,6.932825,6.7542343,6.302423,6.2136326,7.5392556,5.989817,7.70468,2.4836671,6.2437572,6.6437144,7.1106753,6.2861915,6.805914,6.837311,6.25012,6.664564,6.398205,6.187529,7.2312255,6.3307905,6.598728,7.7344675,6.4918995,5.995883,7.245213,7.0575266,5.9317327,6.5337563,6.1736026,5.6510415,6.3261285,6.687084,6.5714846,6.62139,6.5999427,6.3910875,6.2630715,6.6190815,6.3417025,6.3647466,6.2821336,6.6640058,7.53752,6.108542,6.6357064,6.2110815,6.6004725,7.078729,6.6032834,6.633489,6.723076,6.7615,6.144917,6.3961496,7.0392385,6.7493596,6.0235224,6.343489,6.7544093,8.290001,6.34257,6.268311,6.298254,6.5173645
layer_21,6.2958574,6.536783,7.295394,8.154854,6.481959,6.824144,6.2663116,6.3908205,6.976102,7.2137537,6.1015587,6.76434,6.688095,6.449399,9.388518,6.2221375,6.112806,6.820322,6.2191005,6.8588295,6.029826,7.362965,6.025504,6.7454104,6.6287594,6.4057975,6.8652916,6.774055,5.4461985,6.2105603,6.7038236,6.5702915,7.1627455,7.0010715,6.7785707,6.61872,6.732064,6.883387,6.243938,7.358927,1.6308179,6.4659305,6.6745358,6.3818383,7.4531956,6.142468,7.793644,6.491563,5.8976846,7.462999,6.8798985,6.033343,7.305704,6.0843015,6.71331,7.4610124,6.441353,8.265925,6.988871,7.112835,7.1235104,8.479782,6.81075,6.0614343,7.7143435,7.9737253,7.322466,5.9847436,13.375742,6.277513,6.6910663
layer_22,6.042794,7.0979424,6.392165,7.9900045,6.2992535,6.1471562,10.397162,3.6697907,6.1979594,6.8419175,6.4950438,8.294165,7.8192177,5.766341,6.271705,6.310424,6.095126,6.049229,6.201953,7.5555468,6.0532885,6.1491694,6.455115,6.2601867,6.8553843,6.9300723,6.504305,7.4599977,6.4762735,7.247033,7.1933737,7.1047564,6.38529,6.522678,6.3834653,7.9759088,6.4024935,6.213361,6.557492,6.219852,5.9841046,6.4831104,6.563261,7.000186,6.2568717,5.986258,7.6679087,6.282643,6.430279,6.8176384,7.762435,6.3724546,7.540991,6.155095,5.9037147,7.010847,7.38077,7.3793273,6.682757,6.478526,7.0513964,6.140103,6.959199,7.4343386,6.0609097,6.8681164,6.572516,6.9202,6.151226,6.525784,7.203843
layer_23,6.2462263,5.9190116,6.7106533,6.016255,6.3480906,10.696931,6.470384,5.9949226,7.7896843,5.5967035,7.4460726,5.1045613,6.7495003,6.197584,6.3756795,7.1882515,5.9521976,7.943438,7.2484517,6.8487706,11.064624,6.7460365,6.0838666,6.0753527,6.032399,7.9972634,6.004561,7.341749,6.7575,6.5982475,7.1246805,6.3770437,5.856054,6.341075,8.57125,6.3051524,6.22752,6.117748,6.44805,6.792045,11.451754,9.278478,8.390547,6.8806806,6.2422643,9.177316,8.570113,6.4142375,7.9214196,7.217488,6.844758,3.5337617,6.014685,5.9036403,6.2526803,7.1291404,7.2515087,6.6425967,5.9943876,6.6527348,6.338015,6.270181,5.9402843,7.3589087,6.3421865,6.29037,6.313113,6.3584785,5.6083603,6.0273495,5.417272
layer_24,5.7693405,6.819499,6.290331,6.146844,6.0511537,6.216862,6.0645957,5.8469424,6.1647778,6.303776,6.460117,7.5788555,6.073379,8.091674,8.867022,7.4827504,6.1822476,6.4747295,6.7707806,6.0183773,6.2011337,5.592771,6.509438,7.6870456,6.390923,6.227321,6.1044264,6.1753216,7.0038834,6.1918244,6.2706065,6.0954432,6.6101646,6.849521,6.7361126,6.0985317,5.9220986,8.133881,6.4519467,2.2570598,6.044814,6.9567804,7.2053256,6.3339663,6.8970585,5.496139,6.2919717,6.35554,6.497877,6.2629824,6.2837224,6.2942414,6.2934995,6.862948,6.397339,6.2689753,6.3993945,6.134829,6.31753,6.0781636,6.3037786,6.3181067,5.8628235,6.328402,6.0022597,6.376682,6.301642,6.6160994,6.305858,6.3425865,6.2080073
layer_25,6.0505238,6.509979,6.074452,6.0455184,6.1229615,6.502684,1.9152485,5.9218316,6.06407,6.364566,5.982251,6.2065034,6.069688,6.032902,5.9400377,6.096577,6.075114,6.216909,6.800808,6.206332,6.2455244,6.167431,6.285229,5.7750077,5.9274416,6.3797455,6.0563025,6.1779075,5.9758444,6.259284,6.1489105,5.994738,5.9920926,6.018545,6.6135864,6.0078835,6.0169454,6.2188888,5.681217,6.0606813,6.0486913,5.9589663,6.180523,5.966402,5.9274683,5.8649344,6.0596,6.0022254,6.1167707,6.272712,6.0062604,5.994175,6.034292,6.0674295,6.053754,6.085153,6.125179,6.0014906,6.0527897,6.0036855,6.119346,6.0354314,6.015416,5.52319,6.085108,6.07462,5.988968,7.291193,5.5903788,5.947452,6.845522
layer_26,6.1355596,5.996556,5.9273877,6.143843,6.6429224,5.8711715,5.9666934,6.194192,6.1852827,5.925041,6.245197,6.017982,6.028745,6.0888042,6.199016,6.246569,6.0613923,5.891598,6.1511397,5.645186,5.940536,6.253214,6.1539407,6.17663,5.602164,6.1671624,6.0181923,6.1781235,6.038861,5.983757,6.14352,5.9881268,6.27185,6.054889,5.7734704,6.0154343,6.2099066,5.8003488,6.0544753,6.1722255,7.410122,7.1418324,6.284943,6.0031567,5.7060237,5.95895,5.981569,6.0870132,6.1676087,6.048798,6.158907,5.9745617,6.121138,6.3031135,6.14594,5.9611063,5.829765,7.1862416,5.990034,6.0500116,5.403677,6.070348,6.5278788,6.0804768,5.9802485,2.4632044,6.0374274,5.9120626,7.2456183,5.2367606,5.876562
layer_27,6.138678,6.0100417,6.0020103,6.019977,6.3115134,6.070136,5.9030604,6.0042686,6.11409,6.0716596,5.966635,6.207473,6.0441566,6.081493,6.0260344,6.068559,6.074331,6.326515,6.0160356,5.850615,6.0088124,6.068536,6.225038,6.0135827,6.006387,6.1492696,5.9678116,6.0614247,6.0249424,6.021258,6.020924,6.1785645,6.0983124,6.207231,6.263796,6.084556,6.2197604,5.9530096,6.0375557,6.6278152,5.9202595,6.009738,6.476334,6.2094436,5.8460846,5.873821,6.308544,6.0386653,6.0759563,6.2444525,6.1312156,5.986117,6.3012795,5.847448,6.0051656,6.0184617,6.0218477,6.0219936,6.0414276,6.00153,6.0034695,6.034172,6.066856,6.086846,5.9957237,6.0392904,6.010741,5.8863287,6.0123587,6.1301413,6.1478724
layer_28,6.0400434,5.970601,6.2576213,7.8322406,6.203145,6.095999,5.9765615,5.9377465,5.989071,6.0611897,6.010236,6.01789,7.5961776,6.7540064,5.8454757,5.9751067,5.988864,6.5392303,6.5094433,6.072397,5.88227,6.0248218,5.926291,6.0186625,6.080999,5.1155825,6.0853376,6.1461406,6.056734,6.17937,6.6644425,6.0066867,6.6130857,5.8658104,5.999621,5.93768,6.057334,6.3724127,6.9009767,6.303512,6.2684464,6.05064,6.9871807,6.05814,5.9493027,6.033124,6.0035167,7.139841,6.0342326,5.976167,8.497417,5.984403,6.292105,6.0313954,6.0347824,7.0178056,6.127542,5.872872,6.086265,7.6977186,7.4021535,5.944451,7.8966117,6.2006416,6.2662206,6.364285,5.7069306,5.832377,6.0615387,7.8900743,5.573255
