,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,15,1,4,0,7,1,18,20,11,5,4,6
layer_1,48,20,12,5,5,7,7,6,5,5,27,1
layer_2,16,6,25,39,44,23,5,13,117,54,10,5
layer_3,5,6,35,19,5,5,20,19,43,97,5,57
layer_4,32,64,5,3,6,11,5,4,5,63,5,28
layer_5,5,5,6,26,14,5,9,9,5,5,5,5
layer_6,34,5,5,5,5,5,5,4,16,5,5,29
layer_7,7,5,5,5,8,5,5,5,6,8,5,5
layer_8,5,5,5,5,6,39,5,11,6,5,5,5
layer_9,5,5,5,10,5,5,5,5,5,5,12,5
layer_10,5,5,5,5,5,13,5,5,5,5,5,5
layer_11,6,5,5,5,5,5,5,5,27,5,5,6
