,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,79,0,51,8,69,0,70,126,56,43,26,49
layer_1,209,119,78,35,35,45,50,36,35,35,163,5
layer_2,108,35,241,178,82,145,36,72,554,268,104,35
layer_3,35,43,223,135,35,35,57,187,360,325,35,175
layer_4,495,107,35,46,35,35,35,25,35,76,35,214
layer_5,35,35,42,115,199,35,39,101,36,35,36,35
layer_6,187,36,35,35,42,36,35,35,100,35,35,179
layer_7,93,35,35,37,44,37,35,35,108,54,35,35
layer_8,35,35,36,35,145,75,35,175,38,35,35,35
layer_9,37,35,35,86,35,37,35,35,35,35,212,35
layer_10,35,35,35,35,35,89,35,35,35,89,35,51
layer_11,67,35,35,48,35,35,35,37,158,35,50,113
