,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,226,0,181,85,154,13,244,436,116,197,149,191
layer_1,364,627,370,176,187,171,173,195,174,177,185,121
layer_2,289,181,595,378,476,630,213,265,481,447,256,176
layer_3,176,235,485,375,176,198,361,515,461,258,177,382
layer_4,269,400,174,282,177,280,182,115,179,313,176,678
layer_5,215,180,280,234,228,184,310,195,211,176,205,175
layer_6,259,252,176,239,186,183,176,202,322,183,176,239
layer_7,344,176,176,183,183,190,176,179,258,185,182,182
layer_8,178,179,208,199,189,220,194,268,199,179,180,181
layer_9,190,179,176,298,180,177,176,176,179,176,251,176
layer_10,179,176,176,230,206,196,177,189,176,243,176,193
layer_11,150,176,176,197,176,174,176,176,198,176,214,252
