,0,1,2,3,4,5,6,7,8,9,10,11
0,0.11532386,0.0,0.4249605,0.0742496,0.10268562,0.0031595577,0.04107425,0.0015797789,0.0015797789,0.007898894,0.15323855,0.0
1,0.0063191154,0.24486572,0.48183253,0.0031595577,0.0015797789,0.045813587,0.314376,0.0,0.017377567,0.3965245,0.0821485,0.0
2,0.045813587,0.0,0.0,0.0063191154,0.007898894,0.19589257,0.0,0.0,0.036334913,0.3491311,0.0,0.0
3,0.0,0.0,0.0031595577,0.045813587,0.07109005,0.0,0.03949447,0.0047393367,0.0,0.0,0.018957347,0.012638231
4,0.4107425,0.03949447,0.0063191154,0.018957347,0.27962086,0.30331755,0.50236964,0.025276462,0.24328594,0.37914693,0.11848341,0.036334913
5,0.0,0.0,0.0,0.0015797789,0.0,0.0015797789,0.0,0.0,0.009478673,0.0,0.007898894,0.028436018
6,0.0015797789,0.011058452,0.03949447,0.52606636,0.0015797789,0.0,0.0,0.0,0.14060031,0.0,0.044233806,0.022116903
7,0.009478673,0.0,0.0,0.3443918,0.012638231,0.21484992,0.0031595577,0.0031595577,0.0,0.0,0.0,0.0
8,0.0,0.06319115,0.0015797789,0.0,0.16745655,0.09478673,0.0,0.0031595577,0.056872036,0.0047393367,0.10742496,0.13112165
9,0.0,0.5055292,0.0,0.0047393367,0.0047393367,0.43759874,0.0,0.0015797789,0.578199,0.0,0.0,0.09952607
10,0.011058452,0.0,0.24644549,0.2843602,0.05371248,0.044233806,0.014218009,0.0,0.43601894,0.023696683,0.0,0.20695102
11,0.2164297,0.21800947,0.24170616,0.022116903,0.5276461,0.036334913,0.109004736,0.0063191154,0.578199,0.0031595577,0.18957347,0.033175357
