,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,5,0,53,1,55,0,8,3,1,0,27,1,4,2,6,17,9,0,0,2,1,1,2,2
layer_1,6,5,0,0,4,1,1,0,2,0,0,28,40,19,48,2,2,148,0,2,10,0,4,22
layer_2,0,3,0,7,8,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,1,1,0,0
layer_3,0,0,0,13,1,22,1,35,8,4,22,31,0,23,0,16,2,0,0,0,2,0,0,5
layer_4,0,1,0,47,18,37,1,1,0,9,0,4,0,0,8,0,20,0,15,2,62,28,0,9
layer_5,0,42,30,2,10,25,7,6,8,0,0,1,1,1,0,0,64,17,0,0,0,0,31,16
layer_6,51,32,0,18,1,0,9,0,93,4,0,0,0,5,3,53,0,0,22,8,13,30,12,7
layer_7,3,1,1,12,1,45,4,13,1,0,1,36,15,2,0,29,2,0,0,0,1,34,13,3
layer_8,0,23,0,0,35,2,0,0,28,33,5,0,3,1,0,0,0,6,29,1,2,0,31,0
layer_9,0,0,1,5,0,0,0,1,7,1,0,0,0,0,1,6,42,16,0,0,6,1,0,9
layer_10,2,0,2,0,0,0,0,1,2,1,13,0,0,0,0,0,5,0,0,0,1,0,4,4
layer_11,0,0,0,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,3,2,0,7,21,0,0,1,1,6,0,51,28,23,32,2,2,49,4,4,0,1,0,24
layer_14,1,0,0,6,10,0,3,0,0,8,1,0,0,60,1,0,3,3,0,4,8,4,9,1
layer_15,1,0,0,78,0,14,8,28,8,7,5,17,0,6,1,13,12,0,0,1,4,2,0,2
layer_16,0,0,1,35,20,10,2,0,2,7,0,6,0,1,4,0,4,0,8,11,57,15,0,3
layer_17,0,27,22,0,14,26,13,6,9,0,0,6,0,2,0,0,60,18,16,3,0,4,23,12
layer_18,14,43,2,7,0,0,9,0,85,5,0,0,0,0,0,38,0,0,12,2,15,25,1,2
layer_19,2,0,0,9,0,24,1,8,0,0,0,25,13,0,0,5,1,1,0,1,0,9,2,1
layer_20,0,1,0,12,12,0,3,0,4,0,2,1,1,0,0,0,0,5,9,0,0,0,2,0
layer_21,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,2,1,0,0,1,0,6
layer_22,0,0,2,0,0,1,10,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0
layer_23,10,1,0,3,1,0,1,2,1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0
