,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,8,0,127,1,294,1,1,1,50,3,41,2,71,60,16,135,5,3,33,20,0,12,7,9
layer_1,16,26,0,0,12,2,3,6,49,5,2,108,79,49,80,22,5,43,8,0,80,7,1,18
layer_2,0,0,1,2,8,0,1,0,0,0,1,0,0,42,2,0,22,0,3,9,4,15,3,6
layer_3,0,0,0,20,25,7,5,60,13,0,2,14,0,5,0,13,5,3,0,0,0,0,0,1
layer_4,0,1,0,56,13,16,0,11,2,13,0,1,0,0,1,0,16,0,4,5,216,40,4,0
layer_5,0,33,36,1,14,10,30,3,2,3,0,1,0,0,0,0,117,5,3,0,0,2,28,9
layer_6,176,41,2,5,0,0,8,15,62,4,0,0,0,11,2,51,0,0,35,8,5,13,9,5
layer_7,26,0,0,4,0,31,3,18,0,0,4,36,19,2,2,16,4,0,0,0,3,26,0,3
layer_8,0,8,0,2,46,4,1,0,0,6,25,0,22,0,0,0,0,8,16,0,0,2,7,0
layer_9,0,0,0,6,0,0,0,5,3,0,0,0,0,3,0,16,68,4,2,0,13,5,0,11
layer_10,0,5,1,0,0,0,0,1,1,2,5,0,1,2,0,0,1,0,3,6,13,0,4,13
layer_11,7,2,0,5,13,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,3,9,0,1,25,0,0,1,6,17,6,258,50,11,23,10,10,14,5,5,1,7,0,17
layer_14,10,0,0,5,4,0,3,0,0,0,5,0,0,114,0,0,37,0,6,2,11,43,20,2
layer_15,0,1,1,98,3,6,10,88,5,0,4,9,0,7,0,6,15,0,0,1,1,1,0,0
layer_16,0,0,0,23,11,6,0,1,3,7,0,2,0,1,0,0,1,0,1,4,147,7,4,0
layer_17,0,42,32,3,8,7,19,3,3,2,0,4,1,2,1,0,187,1,3,2,0,3,15,6
layer_18,144,34,1,4,0,0,6,8,64,2,0,0,1,13,1,26,0,0,28,1,5,15,11,5
layer_19,39,0,0,19,0,11,4,19,0,0,1,62,7,0,1,15,0,3,0,1,1,7,1,3
layer_20,0,0,0,16,48,0,1,0,1,1,7,0,2,1,0,0,0,1,8,0,0,0,4,0
layer_21,0,0,1,1,0,0,0,5,14,0,0,0,2,0,0,5,5,9,2,0,1,0,0,1
layer_22,0,4,9,3,1,6,8,0,7,1,6,2,0,2,0,11,0,0,0,0,28,1,6,1
layer_23,127,4,6,33,14,0,1,12,1,12,0,0,19,4,19,7,0,3,0,2,0,0,0,0
