,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,7,10,0,0,6,10,9,10,13,10,7,2
layer_1,7,2,9,5,0,10,9,4,5,9,3,4
layer_2,0,2,10,10,6,5,0,8,8,0,5,11
layer_3,6,8,8,12,7,0,9,3,7,4,6,1
layer_4,8,6,10,4,10,6,9,0,10,7,5,0
layer_5,5,1,6,7,6,6,2,3,9,3,1,6
layer_6,4,8,6,0,2,5,3,9,8,10,9,1
layer_7,8,7,0,5,3,7,4,2,8,5,2,1
layer_8,9,6,1,4,6,2,3,10,5,5,7,5
layer_9,3,6,7,4,2,5,4,6,5,6,7,7
layer_10,9,10,6,8,9,8,4,10,4,7,4,7
layer_11,5,7,7,9,7,6,7,6,3,5,5,6
