,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,35,55,4,4,39,26,40,70,61,54,6,14
layer_1,20,4,45,16,0,65,61,31,42,41,12,16
layer_2,0,4,48,46,43,11,6,46,49,0,32,63
layer_3,25,38,37,50,38,0,48,14,27,6,24,4
layer_4,33,30,47,11,53,22,37,4,52,39,19,0
layer_5,11,14,16,46,50,44,8,4,28,0,3,26
layer_6,27,38,32,5,13,16,1,32,46,33,37,0
layer_7,38,18,3,15,10,40,7,2,13,19,11,1
layer_8,26,37,1,45,43,9,13,46,32,35,38,32
layer_9,30,20,38,15,28,34,25,34,27,46,40,46
layer_10,27,22,36,39,15,24,28,36,35,13,37,36
layer_11,31,32,45,39,34,35,39,38,37,42,31,35
