,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,1.476194,2.7524025,3.5461771,2.2238607,0.8104745,0.5037501,1.333686,1.3401761,2.3650167,2.3477015,38.63082,1.370267,0.67852145,0.48880583,0.5926052,0.3766241,19.417023,10.348168,19.359932,16.684357,14.859617,0.26964042,5.2548413,0.11008025,2.0545228,4.3983603,12.958676,3.765803,1.7592424,9.190113,10.682133,38.622185
layer_1,19.42106,3.2069657,10.393837,2.5749116,4.196048,0.78624004,2.6320586,10.37345,22.084213,1.3064575,9.653739,2.4232087,4.840224,23.839142,12.12807,3.9203613,6.2170477,1.3918754,1.4385787,3.7834077,3.8016574,4.315325,4.665225,2.9985766,2.34949,2.0730932,4.96602,5.4423227,6.173478,4.6608515,14.482881,1.7956649
layer_2,1.3288736,4.032847,1.7602137,0.39955226,13.525825,4.3807487,2.1356637,10.197942,3.9501555,7.5587735,2.5565205,4.5928216,0.7085076,3.109982,0.42535698,0.8998921,1.6529707,8.544468,1.1894623,0.8874054,0.051149327,0.14925459,0.95669454,0.061313678,32.1194,2.0806806,2.1581244,4.8807383,1.2179163,1.0602908,2.261232,2.482355
layer_3,1.0373057,2.1433318,1.6185956,1.8401599,1.5622034,1.1789712,1.5191807,3.3204362,1.2804654,2.0035667,1.5983055,3.809412,2.7411103,3.4749587,2.646481,13.169453,3.1150851,1.1692919,2.193166,4.4568024,4.035321,5.304852,15.39974,2.7415376,3.2033103,4.4833026,2.9081564,5.0961046,6.237345,11.659878,6.508233,3.6634636
layer_4,0.70640695,2.9074004,0.7831184,1.2948018,5.8201985,4.2731805,2.5341775,4.871099,2.506837,2.290368,2.80262,1.5891484,0.64213145,0.7826829,2.336081,0.3409776,9.520343,6.9424777,8.69367,4.229699,6.6464086,3.033471,4.054981,0.92924154,2.5450728,3.7254694,1.0330378,3.5855265,5.5504303,1.5979077,24.703083,2.9924974
layer_5,11.704738,7.729208,23.684769,2.5193715,4.1151867,0.6527583,1.3118827,10.188404,2.7746525,4.2805257,0.469992,1.7272278,6.0419908,5.833118,3.1726024,3.1140397,7.6617513,3.0729213,6.9610434,1.7786283,2.7419946,4.8383813,4.378855,0.8684594,1.7555906,0.96309704,1.0677063,1.0524352,4.341515,6.7715898,1.3263392,3.371381
layer_6,1.86755,1.4077759,0.11530847,0.97099,3.9210818,9.246319,4.94268,14.368155,4.0634174,1.8339005,7.506016,4.5710664,11.008059,10.623886,3.332585,5.240991,3.9639795,1.8380262,2.081332,7.876427,4.5016227,7.9491234,7.2750998,4.360779,10.665508,1.5188992,1.5050851,1.5035092,4.3866763,7.0147967,7.1744614,13.290022
layer_7,14.754496,2.7747421,4.1880646,8.460432,5.553698,5.7957377,4.149195,5.0304017,16.402288,6.4143004,8.541886,10.030505,4.090386,4.6498656,2.7114162,7.8708982,0.05936457,0.4600142,0.08702285,0.6012318,9.711176,0.93269986,1.3392445,2.4096892,3.0428956,3.1793244,1.5663375,1.4834739,3.411974,7.2402062,10.634617,4.8057265
layer_8,4.530306,6.235366,4.196428,5.9071965,7.302004,8.8499775,5.573726,7.088037,11.586224,18.205856,4.8592954,2.0304332,9.622551,5.024492,7.1263866,10.00009,2.2856755,8.309615,2.9756718,5.008857,10.241907,5.4200387,8.163254,3.8628614,5.549731,17.641191,4.3100023,3.6806095,7.3567486,4.837069,7.582831,20.888084
layer_9,4.972808,1.2455329,0.46467116,0.60252607,5.9822507,6.8894854,5.6768765,2.9700706,1.7767673,2.5409455,4.2974167,7.102245,3.610534,4.770339,4.7898836,4.574051,4.9411135,3.9028265,5.229244,5.646956,1.0581028,3.8197582,4.0189834,4.2298374,15.316681,1.1441635,0.63749176,1.1705431,1.313475,8.483442,17.838963,9.273661
layer_10,5.5212746,9.091945,3.0412986,3.636736,6.743493,6.874651,8.595809,11.377313,2.1307788,4.2597733,4.751595,1.20106,20.25007,11.9820795,16.632137,28.56217,12.206192,6.6582575,3.7713976,20.931702,4.499773,4.6716914,7.9622693,4.624738,10.331148,8.426777,2.8842955,4.398427,17.210209,10.017024,4.4836617,7.6031423
layer_11,8.887803,0.56663775,6.9160504,2.861168,3.791307,5.195203,2.5627239,6.1600404,0.9069581,2.8794177,2.291384,2.8711972,3.1750185,4.416548,0.95176494,9.359219,4.4229326,31.299007,4.010088,5.515058,4.263984,7.821876,5.4142213,7.614498,12.782242,3.235796,7.6021214,3.472893,6.0963206,7.5983863,6.3810053,14.276112
