,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,104,89,106,152,144,151,219,125,107,153,25,159,96,133,11,122
layer_1,45,184,95,218,58,66,66,116,111,47,32,63,102,102,40,76
layer_2,58,135,71,51,77,27,25,94,43,10,45,58,81,18,21,20
layer_3,146,68,145,65,62,183,12,35,46,5,11,9,33,18,33,9
layer_4,58,271,19,222,88,200,294,44,45,12,59,10,31,18,59,29
layer_5,46,106,409,61,44,14,28,10,33,10,11,9,28,16,9,10
layer_6,222,113,343,50,14,13,75,20,12,9,9,9,12,9,10,11
layer_7,37,336,40,314,0,105,284,31,50,9,8,9,9,9,9,9
layer_8,42,3,266,262,18,19,10,10,39,11,12,11,9,8,10,9
layer_9,98,463,5,52,73,25,64,10,11,9,9,11,9,12,9,9
layer_10,142,203,24,409,71,69,35,13,10,9,9,9,9,9,10,9
layer_11,109,112,127,178,10,53,9,9,10,9,9,9,9,9,9,9
layer_12,208,138,42,124,40,36,11,86,10,9,9,10,9,9,9,9
layer_13,130,248,33,62,11,11,9,8,17,12,9,9,9,10,10,9
layer_14,111,245,49,49,11,72,11,9,16,9,9,9,10,9,9,11
layer_15,109,118,108,32,18,10,133,9,9,10,54,9,9,13,9,9
layer_16,140,128,10,47,16,81,9,12,9,9,9,9,9,9,9,9
layer_17,108,201,178,25,30,14,16,111,9,11,9,10,9,9,9,9
layer_18,68,143,53,126,25,11,20,13,9,9,9,9,9,9,12,9
layer_19,84,118,236,48,10,24,51,9,9,9,9,9,26,9,9,15
layer_20,45,177,73,26,20,16,22,12,23,9,9,9,9,9,9,9
layer_21,27,84,40,79,10,19,23,10,21,9,9,9,9,9,51,12
layer_22,48,94,151,19,98,74,24,72,9,9,9,9,27,9,9,21
layer_23,56,232,170,284,58,164,62,23,18,62,54,43,84,22,15,54
