,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,387.0,12.0,581.0,17.0,160.0,6.0,108.0,521.0,105.0,8.0,262.0,0.0
layer_1,9.0,332.0,900.0,6.0,222.0,179.0,29.0,0.0,76.0,472.0,194.0,25.0
layer_2,2.0,0.0,961.0,4.0,123.0,105.0,0.0,0.0,29.0,788.0,0.0,0.0
layer_3,599.0,2.0,0.0,71.0,1.0,2.0,3.0,3.0,2.0,530.0,4.0,4.0
layer_4,478.0,683.0,16.0,188.0,229.0,99.0,932.0,264.0,173.0,695.0,79.0,72.0
layer_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,28.0,0.0,571.0,33.0
layer_6,0.0,134.0,5.0,378.0,7.0,0.0,0.0,0.0,4.0,902.0,382.0,2.0
layer_7,3.0,177.0,0.0,132.0,3.0,24.0,62.0,5.0,0.0,0.0,1.0,0.0
layer_8,0.0,38.0,0.0,0.0,386.0,54.0,2.0,6.0,270.0,0.0,395.0,55.0
layer_9,0.0,107.0,0.0,21.0,5.0,59.0,30.0,3.0,641.0,7.0,1.0,104.0
layer_10,52.0,2.0,668.0,129.0,31.0,395.0,21.0,3.0,489.0,719.0,3.0,339.0
layer_11,261.0,941.0,910.0,159.0,969.0,83.0,209.0,21.0,570.0,0.0,349.0,1151.0
