,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,150,247,161,197,263,240,284,193,1651,163,1644,985
layer_1,31,817,4,4,5,426,13,46,2,2,55,31
layer_2,1623,46,0,5,97,6,35,47,8,1623,29,145
layer_3,18,7,2,1322,67,161,0,1,14,765,90,130
layer_4,99,39,0,0,71,626,13,10,11,3,7,634
layer_5,1223,0,0,0,0,1,1,0,3,1487,56,7
layer_6,0,0,0,2,95,0,307,0,0,165,1,201
layer_7,2,60,603,0,192,420,3,0,74,32,1095,7
layer_8,5,0,38,0,1,34,4,5,0,567,1,0
layer_9,0,0,30,0,0,5,1,50,29,11,0,0
layer_10,95,3,561,0,0,0,6,0,3,3,88,5
layer_11,0,3,202,1,0,92,0,12,397,232,0,0
